time/s	Ewe/V	<I>/mA	x	Q discharge/mA.h	Q charge/mA.h	Capacity/mA.h	cycle number	
1,649030154103532E+006	3,9789755E+000	2,448837054852891E-001	9,852754953990883E-001	0,000000000000000E+000	3,605299659872221E-002	3,605299659872221E-002	0,000000000000000E+000
1,649040154289223E+006	3,9797392E+000	2,448838058573802E-001	9,849976744732232E-001	0,000000000000000E+000	3,673324202406903E-002	3,673324202406903E-002	0,000000000000000E+000
1,649050154474918E+006	3,9803886E+000	2,448837037055274E-001	9,847198536631460E-001	0,000000000000000E+000	3,741348716590884E-002	3,741348716590884E-002	0,000000000000000E+000
1,649060154660612E+006	3,9812288E+000	2,448841715205841E-001	9,844420323223322E-001	0,000000000000000E+000	3,809373360725906E-002	3,809373360725906E-002	0,000000000000000E+000
1,649070154846307E+006	3,9819353E+000	2,448862478142996E-001	9,841642086259610E-001	0,000000000000000E+000	3,877398581619892E-002	3,877398581619892E-002	0,000000000000000E+000
1,649080155032001E+006	3,9826992E+000	2,448863952505052E-001	9,838863847623233E-001	0,000000000000000E+000	3,945423843469140E-002	3,945423843469140E-002	0,000000000000000E+000
1,649090155217696E+006	3,9833293E+000	2,448851577642340E-001	9,836085623026150E-001	0,000000000000000E+000	4,013448761565818E-002	4,013448761565818E-002	0,000000000000000E+000
1,649100155403391E+006	3,9840357E+000	2,448858997847711E-001	9,833307390010836E-001	0,000000000000000E+000	4,081473885783139E-002	4,081473885783139E-002	0,000000000000000E+000
1,649110155589085E+006	3,9848378E+000	2,448865464140180E-001	9,830529149659507E-001	0,000000000000000E+000	4,149499189623031E-002	4,149499189623031E-002	0,000000000000000E+000
1,649120155774780E+006	3,9853725E+000	2,448869712540298E-001	9,827750904488364E-001	0,000000000000000E+000	4,217524611476230E-002	4,217524611476230E-002	0,000000000000000E+000
1,649130155960474E+006	3,9862700E+000	2,448856286637738E-001	9,824972674548921E-001	0,000000000000000E+000	4,285549660380764E-002	4,285549660380764E-002	0,000000000000000E+000
1,649140156146169E+006	3,9871101E+000	2,448855117305729E-001	9,822194445936087E-001	0,000000000000000E+000	4,353574676803251E-002	4,353574676803251E-002	0,000000000000000E+000
1,649150156331863E+006	3,9875875E+000	2,448855963157417E-001	9,819416216363632E-001	0,000000000000000E+000	4,421599716722055E-002	4,421599716722055E-002	0,000000000000000E+000
1,649160156517558E+006	3,9883323E+000	2,448843837026229E-001	9,816638000548286E-001	0,000000000000000E+000	4,489624419797626E-002	4,489624419797626E-002	0,000000000000000E+000
1,649170156703252E+006	3,9890771E+000	2,448843932570701E-001	9,813859784624545E-001	0,000000000000000E+000	4,557649125527260E-002	4,557649125527260E-002	0,000000000000000E+000
1,649180156888943E+006	3,9897835E+000	2,448830170552179E-001	9,811081584314862E-001	0,000000000000000E+000	4,625673448946162E-002	4,625673448946162E-002	0,000000000000000E+000
1,649190157074638E+006	3,9904709E+000	2,448824650456626E-001	9,808303390266698E-001	0,000000000000000E+000	4,693697619051569E-002	4,693697619051569E-002	0,000000000000000E+000
1,649200157260332E+006	3,9910247E+000	2,448814813348651E-001	9,805525207378744E-001	0,000000000000000E+000	4,761721515898903E-002	4,761721515898903E-002	0,000000000000000E+000
1,649210157446027E+006	3,9918840E+000	2,448810684101965E-001	9,802747029175424E-001	0,000000000000000E+000	4,829745298042811E-002	4,829745298042811E-002	0,000000000000000E+000
1,649220157631721E+006	3,9925523E+000	2,448806327607851E-001	9,799968855914551E-001	0,000000000000000E+000	4,897768959170746E-002	4,897768959170746E-002	0,000000000000000E+000
1,649230157817416E+006	3,9932780E+000	2,448808693957713E-001	9,797190679969052E-001	0,000000000000000E+000	4,965792686031842E-002	4,965792686031842E-002	0,000000000000000E+000
1,649240158003110E+006	3,9937935E+000	2,448801911218141E-001	9,794412511718578E-001	0,000000000000000E+000	5,033816224480007E-002	5,033816224480007E-002	0,000000000000000E+000
1,649250158188805E+006	3,9945955E+000	2,448809231688912E-001	9,791634335163022E-001	0,000000000000000E+000	5,101839966278358E-002	5,101839966278358E-002	0,000000000000000E+000
1,649260158374500E+006	3,9952066E+000	2,448819911581973E-001	9,788856146491116E-001	0,000000000000000E+000	5,169864004745914E-002	5,169864004745914E-002	0,000000000000000E+000
1,649270158560194E+006	3,9960277E+000	2,448807427322928E-001	9,786077971982615E-001	0,000000000000000E+000	5,237887696422057E-002	5,237887696422057E-002	0,000000000000000E+000
1,649280158745889E+006	3,9966197E+000	2,448800614263036E-001	9,783299805203538E-001	0,000000000000000E+000	5,305911198843022E-002	5,305911198843022E-002	0,000000000000000E+000
1,649290158931583E+006	3,9971926E+000	2,448800198301865E-001	9,780521638896369E-001	0,000000000000000E+000	5,373934689709296E-002	5,373934689709296E-002	0,000000000000000E+000
1,649300159117278E+006	3,9980328E+000	2,448819278881477E-001	9,777743450942263E-001	0,000000000000000E+000	5,441958710601512E-002	5,441958710601512E-002	0,000000000000000E+000
1,649310159302972E+006	3,9986248E+000	2,448822328067352E-001	9,774965259528853E-001	0,000000000000000E+000	5,509982816194908E-002	5,509982816194908E-002	0,000000000000000E+000
1,649320159488663E+006	3,9991977E+000	2,448815148866210E-001	9,772187076261288E-001	0,000000000000000E+000	5,578006722337008E-002	5,578006722337008E-002	0,000000000000000E+000
1,649330159674358E+006	3,9999042E+000	2,448790580251793E-001	9,769408920865806E-001	0,000000000000000E+000	5,646029946030262E-002	5,646029946030262E-002	0,000000000000000E+000
1,649340159860052E+006	4,0005918E+000	2,448795754443864E-001	9,766630759600199E-001	0,000000000000000E+000	5,714053313453744E-002	5,714053313453744E-002	0,000000000000000E+000
1,649350160045747E+006	4,0012603E+000	2,448812285306310E-001	9,763852579580311E-001	0,000000000000000E+000	5,782077140076376E-002	5,782077140076376E-002	0,000000000000000E+000
1,649360160231441E+006	4,0019093E+000	2,448832703612828E-001	9,761074376395833E-001	0,000000000000000E+000	5,850101533884720E-002	5,850101533884720E-002	0,000000000000000E+000
1,649370160417136E+006	4,0025778E+000	2,448822380131042E-001	9,758296184923356E-001	0,000000000000000E+000	5,918125640924357E-002	5,918125640924357E-002	0,000000000000000E+000
1,649380160602830E+006	4,0031886E+000	2,448812632812818E-001	9,755518004509223E-001	0,000000000000000E+000	5,986149477200127E-002	5,986149477200127E-002	0,000000000000000E+000
1,649390160788525E+006	4,0039907E+000	2,448826886790311E-001	9,752739807923936E-001	0,000000000000000E+000	6,054173709427068E-002	6,054173709427068E-002	0,000000000000000E+000
1,649400160974219E+006	4,0044680E+000	2,448829738831523E-001	9,749961608103006E-001	0,000000000000000E+000	6,122198020878847E-002	6,122198020878847E-002	0,000000000000000E+000
1,649410161159914E+006	4,0051556E+000	2,448843066456790E-001	9,747183393161872E-001	0,000000000000000E+000	6,190222702549315E-002	6,190222702549315E-002	0,000000000000000E+000
1,649420161345609E+006	4,0057855E+000	2,448823393701126E-001	9,744405200539499E-001	0,000000000000000E+000	6,258246837744200E-002	6,258246837744200E-002	0,000000000000000E+000
1,649430161531303E+006	4,0065112E+000	2,448809235873081E-001	9,741627023979196E-001	0,000000000000000E+000	6,326270579658780E-002	6,326270579658780E-002	0,000000000000000E+000
1,649440161716998E+006	4,0070076E+000	2,448809895806433E-001	9,738848846670198E-001	0,000000000000000E+000	6,394294339905182E-002	6,394294339905182E-002	0,000000000000000E+000
1,649450161902692E+006	4,0077715E+000	2,448817428719115E-001	9,736070660815103E-001	0,000000000000000E+000	6,462318309403045E-002	6,462318309403045E-002	0,000000000000000E+000
1,649460162088383E+006	4,0083447E+000	2,448834811975048E-001	9,733292455239722E-001	0,000000000000000E+000	6,530342761752754E-002	6,530342761752754E-002	0,000000000000000E+000
1,649470162274078E+006	4,0089746E+000	2,448824438712077E-001	9,730514261431783E-001	0,000000000000000E+000	6,598366925976260E-002	6,598366925976260E-002	0,000000000000000E+000
1,649480162459772E+006	4,0097384E+000	2,448833041558928E-001	9,727736057863905E-001	0,000000000000000E+000	6,666391329172171E-002	6,666391329172171E-002	0,000000000000000E+000
1,649490162645467E+006	4,0102921E+000	2,448827210714678E-001	9,724957860911126E-001	0,000000000000000E+000	6,734415570397179E-002	6,734415570397179E-002	0,000000000000000E+000
1,649500162831161E+006	4,0109415E+000	2,448813614202951E-001	9,722179679383604E-001	0,000000000000000E+000	6,802439433934292E-002	6,802439433934292E-002	0,000000000000000E+000
1,649510163016856E+006	4,0116291E+000	2,448833881080721E-001	9,719401474863288E-001	0,000000000000000E+000	6,870463860450686E-002	6,870463860450686E-002	0,000000000000000E+000
1,649520163202550E+006	4,0122972E+000	2,448824354501218E-001	9,716623281150886E-001	0,000000000000000E+000	6,938488022334957E-002	6,938488022334957E-002	0,000000000000000E+000
1,649530163388245E+006	4,0127554E+000	2,448820985554283E-001	9,713845091260558E-001	0,000000000000000E+000	7,006512090635632E-002	7,006512090635632E-002	0,000000000000000E+000
1,649540163573939E+006	4,0133858E+000	2,448829448744084E-001	9,711066891768733E-001	0,000000000000000E+000	7,074536394029277E-002	7,074536394029277E-002	0,000000000000000E+000
1,649550163759634E+006	4,0140924E+000	2,448817112155784E-001	9,708288706272780E-001	0,000000000000000E+000	7,142560354733550E-002	7,142560354733550E-002	0,000000000000000E+000
1,649560163945328E+006	4,0147033E+000	2,448821115048929E-001	9,705510516235539E-001	0,000000000000000E+000	7,210584426631365E-002	7,210584426631365E-002	0,000000000000000E+000
1,649570164131023E+006	4,0154481E+000	2,448812240189412E-001	9,702732336266837E-001	0,000000000000000E+000	7,278608252000726E-002	7,278608252000726E-002	0,000000000000000E+000
1,649580164316718E+006	4,0159826E+000	2,448803205923212E-001	9,699954166547519E-001	0,000000000000000E+000	7,346631826413588E-002	7,346631826413588E-002	0,000000000000000E+000
1,649590164502412E+006	4,0164790E+000	2,448793112463401E-001	9,697176008279240E-001	0,000000000000000E+000	7,414655120447361E-002	7,414655120447361E-002	0,000000000000000E+000
1,649600164688103E+006	4,0172429E+000	2,448779347288852E-001	9,694397865628601E-001	0,000000000000000E+000	7,482678032082733E-002	7,482678032082733E-002	0,000000000000000E+000
1,649610164873797E+006	4,0181403E+000	2,448790108042763E-001	9,691619710768842E-001	0,000000000000000E+000	7,550701242658828E-002	7,550701242658828E-002	0,000000000000000E+000
1,649620165059492E+006	4,0184078E+000	2,448790163134314E-001	9,688841555846580E-001	0,000000000000000E+000	7,618724454765270E-002	7,618724454765270E-002	0,000000000000000E+000
1,649630165245187E+006	4,0190954E+000	2,448792447895873E-001	9,686063398332254E-001	0,000000000000000E+000	7,686747730338490E-002	7,686747730338490E-002	0,000000000000000E+000
1,649640165430881E+006	4,0197825E+000	2,448791594870899E-001	9,683285241785686E-001	0,000000000000000E+000	7,754770982216133E-002	7,754770982216133E-002	0,000000000000000E+000
1,649650165616576E+006	4,0204320E+000	2,448803726577998E-001	9,680507071475685E-001	0,000000000000000E+000	7,822794571091897E-002	7,822794571091897E-002	0,000000000000000E+000
1,649660165802270E+006	4,0212150E+000	2,448787435381379E-001	9,677728919648062E-001	0,000000000000000E+000	7,890817707426018E-002	7,890817707426018E-002	0,000000000000000E+000
1,649670165987965E+006	4,0217686E+000	2,448812096482302E-001	9,674950739842395E-001	0,000000000000000E+000	7,958841528803441E-002	7,958841528803441E-002	0,000000000000000E+000
1,649680166173659E+006	4,0222459E+000	2,448797867401206E-001	9,672172576179635E-001	0,000000000000000E+000	8,026864954921271E-002	8,026864954921271E-002	0,000000000000000E+000
1,649690166359354E+006	4,0228572E+000	2,448812829277999E-001	9,669394395542611E-001	0,000000000000000E+000	8,094888796654509E-002	8,094888796654509E-002	0,000000000000000E+000
1,649700166545048E+006	4,0236592E+000	2,448812934826924E-001	9,666616214785840E-001	0,000000000000000E+000	8,162912641319715E-002	8,162912641319715E-002	0,000000000000000E+000
1,649710166730743E+006	4,0240412E+000	2,448813482470192E-001	9,663838033407769E-001	0,000000000000000E+000	8,230936501197517E-002	8,230936501197517E-002	0,000000000000000E+000
1,649720166916437E+006	4,0248814E+000	2,448819685776950E-001	9,661059844992040E-001	0,000000000000000E+000	8,298960533392595E-002	8,298960533392595E-002	0,000000000000000E+000
1,649730167102132E+006	4,0253778E+000	2,448811359299784E-001	9,658281666022708E-001	0,000000000000000E+000	8,366984334292346E-002	8,366984334292346E-002	0,000000000000000E+000
1,649740167287823E+006	4,0261416E+000	2,448800889607838E-001	9,655503498932286E-001	0,000000000000000E+000	8,435007844336580E-002	8,435007844336580E-002	0,000000000000000E+000
1,649750167473517E+006	4,0266380E+000	2,448799378440299E-001	9,652725333555251E-001	0,000000000000000E+000	8,503031312428498E-002	8,503031312428498E-002	0,000000000000000E+000
1,649760167659212E+006	4,0272875E+000	2,448806975200291E-001	9,649947159559683E-001	0,000000000000000E+000	8,571054991545446E-002	8,571054991545446E-002	0,000000000000000E+000
1,649770167844906E+006	4,0279746E+000	2,448813814730114E-001	9,647168977804662E-001	0,000000000000000E+000	8,639078860652862E-002	8,639078860652862E-002	0,000000000000000E+000
1,649780168030601E+006	4,0285287E+000	2,448806940195133E-001	9,644390803848809E-001	0,000000000000000E+000	8,707102538797426E-002	8,707102538797426E-002	0,000000000000000E+000
1,649790168216296E+006	4,0291395E+000	2,448819183387669E-001	9,641612616003040E-001	0,000000000000000E+000	8,775126557036987E-002	8,775126557036987E-002	0,000000000000000E+000
1,649800168401990E+006	4,0298843E+000	2,448805417929714E-001	9,638834443774198E-001	0,000000000000000E+000	8,843150192895616E-002	8,843150192895616E-002	0,000000000000000E+000
1,649810168587685E+006	4,0306101E+000	2,448800280152423E-001	9,636056277374170E-001	0,000000000000000E+000	8,911173686035559E-002	8,911173686035559E-002	0,000000000000000E+000
1,649820168773379E+006	4,0310111E+000	2,448816347904319E-001	9,633278092745260E-001	0,000000000000000E+000	8,979197625510231E-002	8,979197625510231E-002	0,000000000000000E+000
1,649830168959074E+006	4,0317745E+000	2,448809290145082E-001	9,630499916123386E-001	0,000000000000000E+000	9,047221368932395E-002	9,047221368932395E-002	0,000000000000000E+000
1,649840169144768E+006	4,0324240E+000	2,448813745518486E-001	9,627721734446886E-001	0,000000000000000E+000	9,115245236117230E-002	9,115245236117230E-002	0,000000000000000E+000
1,649850169330463E+006	4,0330157E+000	2,448816428971091E-001	9,624943549726006E-001	0,000000000000000E+000	9,183269177843799E-002	9,183269177843799E-002	0,000000000000000E+000
1,649860169516157E+006	4,0337415E+000	2,448789872051495E-001	9,622165395133978E-001	0,000000000000000E+000	9,251292381864458E-002	9,251292381864458E-002	0,000000000000000E+000
1,649870169701852E+006	4,0343146E+000	2,448784031873332E-001	9,619387247167639E-001	0,000000000000000E+000	9,319315423654934E-002	9,319315423654934E-002	0,000000000000000E+000
1,649880169887543E+006	4,0349064E+000	2,448802456686178E-001	9,616609078299365E-001	0,000000000000000E+000	9,387338977229930E-002	9,387338977229930E-002	0,000000000000000E+000
1,649890170073237E+006	4,0355172E+000	2,448793029551899E-001	9,613830920125150E-001	0,000000000000000E+000	9,455362268960561E-002	9,455362268960561E-002	0,000000000000000E+000
1,649900170258932E+006	4,0361857E+000	2,448794149165618E-001	9,611052760680733E-001	0,000000000000000E+000	9,523385591792152E-002	9,523385591792152E-002	0,000000000000000E+000
1,649910170444626E+006	4,0367970E+000	2,448795968396724E-001	9,608274599172395E-001	0,000000000000000E+000	9,591408965158879E-002	9,591408965158879E-002	0,000000000000000E+000
1,649920170630321E+006	4,0375032E+000	2,448794126039445E-001	9,605496439754214E-001	0,000000000000000E+000	9,659432287348065E-002	9,659432287348065E-002	0,000000000000000E+000
1,649930170816015E+006	4,0380187E+000	2,448802514665221E-001	9,602718270819128E-001	0,000000000000000E+000	9,727455842558960E-002	9,727455842558960E-002	0,000000000000000E+000
1,649940171001710E+006	4,0387635E+000	2,448807841796990E-001	9,599940095840406E-001	0,000000000000000E+000	9,795479545748485E-002	9,795479545748485E-002	0,000000000000000E+000
1,649950171187405E+006	4,0394320E+000	2,448818901573201E-001	9,597161908314357E-001	0,000000000000000E+000	9,863503556159721E-002	9,863503556159721E-002	0,000000000000000E+000
1,649960171373099E+006	4,0399666E+000	2,448825035188523E-001	9,594383713829715E-001	0,000000000000000E+000	9,931527736952324E-002	9,931527736952324E-002	0,000000000000000E+000
1,649970171558794E+006	4,0406923E+000	2,448830021367194E-001	9,591605513688247E-001	0,000000000000000E+000	9,999552056252463E-002	9,999552056252463E-002	0,000000000000000E+000
1,649980171744488E+006	4,0413418E+000	2,448835999584172E-001	9,588827306764488E-001	0,000000000000000E+000	1,006757654161727E-001	1,006757654161727E-001	0,000000000000000E+000
1,649990171930183E+006	4,0420098E+000	2,448808676321027E-001	9,586049130838997E-001	0,000000000000000E+000	1,013560026798845E-001	1,013560026798845E-001	0,000000000000000E+000
