time/s	Ewe/V	<I>/mA	x	Q discharge/mA.h	Q charge/mA.h	Capacity/mA.h	cycle number	
2,627216131858397E+005	3,9311466E+000	1,221054124834690E+000	9,999999445896374E-001	0,000000000000000E+000	1,356724500656128E-007	1,356724500656128E-007	0,000000000000000E+000
2,627316133783888E+005	3,9729605E+000	1,224657385387764E+000	9,986105685922222E-001	0,000000000000000E+000	3,402027244819535E-003	3,402027244819535E-003	0,000000000000000E+000
2,627416135709379E+005	3,9816105E+000	1,224655438801920E+000	9,972211948032120E-001	0,000000000000000E+000	6,803913409901991E-003	6,803913409901991E-003	0,000000000000000E+000
2,627516137634870E+005	3,9879122E+000	1,224657047338186E+000	9,958318191893147E-001	0,000000000000000E+000	1,020580404322677E-002	1,020580404322677E-002	0,000000000000000E+000
2,627616139560360E+005	3,9931633E+000	1,224657993572312E+000	9,944424425019130E-001	0,000000000000000E+000	1,360769730503029E-002	1,360769730503029E-002	0,000000000000000E+000
2,627716141485851E+005	3,9980137E+000	1,224655470642108E+000	9,930530686767802E-001	0,000000000000000E+000	1,700958355855942E-002	1,700958355855942E-002	0,000000000000000E+000
2,627816143411342E+005	4,0021958E+000	1,224654520066463E+000	9,916636959300772E-001	0,000000000000000E+000	2,041146717154980E-002	2,041146717154980E-002	0,000000000000000E+000
2,627916145336833E+005	4,0058813E+000	1,224655341049801E+000	9,902743222519670E-001	0,000000000000000E+000	2,381335306509336E-002	2,381335306509336E-002	0,000000000000000E+000
2,628016147262324E+005	4,0092421E+000	1,224656056983166E+000	9,888849477616292E-001	0,000000000000000E+000	2,721524094737901E-002	2,721524094737901E-002	0,000000000000000E+000
2,628116149187814E+005	4,0125647E+000	1,224656859267695E+000	9,874955723610982E-001	0,000000000000000E+000	3,061713105827570E-002	3,061713105827570E-002	0,000000000000000E+000
2,628216151113305E+005	4,0156007E+000	1,224656097360960E+000	9,861061978249517E-001	0,000000000000000E+000	3,401901905272404E-002	3,401901905272404E-002	0,000000000000000E+000
2,628316153038796E+005	4,0185223E+000	1,224654965385647E+000	9,847168245730332E-001	0,000000000000000E+000	3,742090390273597E-002	3,742090390273597E-002	0,000000000000000E+000
2,628416154964287E+005	4,0212913E+000	1,224655654731085E+000	9,833274505390511E-001	0,000000000000000E+000	4,082279066763322E-002	4,082279066763322E-002	0,000000000000000E+000
2,628516156889778E+005	4,0240793E+000	1,224653570372950E+000	9,819380788697770E-001	0,000000000000000E+000	4,422467164253526E-002	4,422467164253526E-002	0,000000000000000E+000
2,628616158815268E+005	4,0269437E+000	1,224654001604251E+000	9,805487067112703E-001	0,000000000000000E+000	4,762655381532510E-002	4,762655381532510E-002	0,000000000000000E+000
2,628716160740759E+005	4,0296168E+000	1,224654829358546E+000	9,791593336136748E-001	0,000000000000000E+000	5,102843828747670E-002	5,102843828747670E-002	0,000000000000000E+000
2,628816162666250E+005	4,0322905E+000	1,224655113111723E+000	9,777699601941608E-001	0,000000000000000E+000	5,443032354784674E-002	5,443032354784674E-002	0,000000000000000E+000
2,628916164591741E+005	4,0348873E+000	1,224657614629966E+000	9,763805839366699E-001	0,000000000000000E+000	5,783221575701237E-002	5,783221575701237E-002	0,000000000000000E+000
2,629016166517232E+005	4,0375795E+000	1,224655305275782E+000	9,749912102991455E-001	0,000000000000000E+000	6,123410155118174E-002	6,123410155118174E-002	0,000000000000000E+000
2,629116168442722E+005	4,0401578E+000	1,224657425918142E+000	9,736018342557484E-001	0,000000000000000E+000	6,463599323613776E-002	6,463599323613776E-002	0,000000000000000E+000
2,629216170368213E+005	4,0430412E+000	1,224657455140544E+000	9,722124581791985E-001	0,000000000000000E+000	6,803788500226869E-002	6,803788500226869E-002	0,000000000000000E+000
2,629316172293709E+005	4,0456953E+000	1,224656061312958E+000	9,708230836838839E-001	0,000000000000000E+000	7,143977289674018E-002	7,143977289674018E-002	0,000000000000000E+000
2,629416174219204E+005	4,0484262E+000	1,224657098175393E+000	9,694337080122469E-001	0,000000000000000E+000	7,484166367144056E-002	7,484166367144056E-002	0,000000000000000E+000
2,629516176144700E+005	4,0509849E+000	1,224656427202137E+000	9,680443331018304E-001	0,000000000000000E+000	7,824355258229045E-002	7,824355258229045E-002	0,000000000000000E+000
2,629616178070195E+005	4,0538492E+000	1,224656756425630E+000	9,666549578179091E-001	0,000000000000000E+000	8,164544240766765E-002	8,164544240766765E-002	0,000000000000000E+000
2,629716179995690E+005	4,0564842E+000	1,224657594894249E+000	9,652655815827438E-001	0,000000000000000E+000	8,504733456216919E-002	8,504733456216919E-002	0,000000000000000E+000
2,629816181921186E+005	4,0592151E+000	1,224658281688658E+000	9,638762045684088E-001	0,000000000000000E+000	8,844922862446972E-002	8,844922862446972E-002	0,000000000000000E+000
2,629916183846677E+005	4,0621176E+000	1,224656906421214E+000	9,624868291143821E-001	0,000000000000000E+000	9,185111886635093E-002	9,185111886635093E-002	0,000000000000000E+000
2,630016185772172E+005	4,0649438E+000	1,224658001199368E+000	9,610974524182628E-001	0,000000000000000E+000	9,525301214949954E-002	9,525301214949954E-002	0,000000000000000E+000
2,630116187697668E+005	4,0678082E+000	1,224655626658031E+000	9,597080784160649E-001	0,000000000000000E+000	9,865489883657298E-002	9,865489883657298E-002	0,000000000000000E+000
2,630216189623163E+005	4,0708632E+000	1,224655195507790E+000	9,583187049030077E-001	0,000000000000000E+000	1,020567843259838E-001	1,020567843259838E-001	0,000000000000000E+000
2,630316191548659E+005	4,0738420E+000	1,224654870241970E+000	9,569293317589652E-001	0,000000000000000E+000	1,054586689118611E-001	1,054586689118611E-001	0,000000000000000E+000
2,630416193474154E+005	4,0769167E+000	1,224655062234371E+000	9,555399583971070E-001	0,000000000000000E+000	1,088605540310608E-001	1,088605540310608E-001	0,000000000000000E+000
2,630516195399649E+005	4,0800290E+000	1,224655634227675E+000	9,541505843863214E-001	0,000000000000000E+000	1,122624407391615E-001	1,122624407391615E-001	0,000000000000000E+000
2,630616197325145E+005	4,0831418E+000	1,224653577597086E+000	9,527612127087868E-001	0,000000000000000E+000	1,156643217342894E-001	1,156643217342894E-001	0,000000000000000E+000
2,630716199250640E+005	4,0861969E+000	1,224652898911138E+000	9,513718418012227E-001	0,000000000000000E+000	1,190662008441422E-001	1,190662008441422E-001	0,000000000000000E+000
2,630816201176136E+005	4,0895767E+000	1,224655058393521E+000	9,499824684437219E-001	0,000000000000000E+000	1,224680859526727E-001	1,224680859526727E-001	0,000000000000000E+000
2,630916203101631E+005	4,0930142E+000	1,224655968934689E+000	9,485930940532106E-001	0,000000000000000E+000	1,258699735905330E-001	1,258699735905330E-001	0,000000000000000E+000
2,631016205027127E+005	4,0963368E+000	1,224655885160782E+000	9,472037197577409E-001	0,000000000000000E+000	1,292718609956834E-001	1,292718609956834E-001	0,000000000000000E+000
2,631116206952622E+005	4,0996976E+000	1,224654958173817E+000	9,458143465139395E-001	0,000000000000000E+000	1,326737458258205E-001	1,326737458258205E-001	0,000000000000000E+000
2,631216208878118E+005	4,1033640E+000	1,224654695539352E+000	9,444249735680974E-001	0,000000000000000E+000	1,360756299264034E-001	1,360756299264034E-001	0,000000000000000E+000
2,631316210803613E+005	4,1071067E+000	1,224653357824688E+000	9,430356021398950E-001	0,000000000000000E+000	1,394775103110407E-001	1,394775103110407E-001	0,000000000000000E+000
2,631416212729106E+005	4,1111546E+000	1,224653517709780E+000	9,416462305303351E-001	0,000000000000000E+000	1,428793911397325E-001	1,428793911397325E-001	0,000000000000000E+000
2,631516214654599E+005	4,1149931E+000	1,224653803599146E+000	9,402568585964332E-001	0,000000000000000E+000	1,462812727625768E-001	1,462812727625768E-001	0,000000000000000E+000
2,631616216580092E+005	4,1191559E+000	1,224652338149420E+000	9,388674883250865E-001	0,000000000000000E+000	1,496831503146490E-001	1,496831503146490E-001	0,000000000000000E+000
2,631716218505586E+005	4,1234522E+000	1,224653046575129E+000	9,374781172500297E-001	0,000000000000000E+000	1,530850298346083E-001	1,530850298346083E-001	0,000000000000000E+000
2,631816220431079E+005	4,1277299E+000	1,224654524250725E+000	9,360887444985472E-001	0,000000000000000E+000	1,564869134593011E-001	1,564869134593011E-001	0,000000000000000E+000
2,631916222356572E+005	4,1326370E+000	1,224655432052516E+000	9,346993707171620E-001	0,000000000000000E+000	1,598887996057140E-001	1,598887996057140E-001	0,000000000000000E+000
2,632016224282065E+005	4,1373158E+000	1,224655038380954E+000	9,333099973823978E-001	0,000000000000000E+000	1,632906846585738E-001	1,632906846585738E-001	0,000000000000000E+000
2,632116226207558E+005	4,1422806E+000	1,224654908960305E+000	9,319206241944616E-001	0,000000000000000E+000	1,666925693519249E-001	1,666925693519249E-001	0,000000000000000E+000
2,632216228133051E+005	4,1476846E+000	1,224652916505994E+000	9,305312532669685E-001	0,000000000000000E+000	1,700944485105741E-001	1,700944485105741E-001	0,000000000000000E+000
2,632316230058544E+005	4,1532412E+000	1,224653426568881E+000	9,291418817608080E-001	0,000000000000000E+000	1,734963290860919E-001	1,734963290860919E-001	0,000000000000000E+000
2,632416231984039E+005	4,1591611E+000	1,224653907306895E+000	9,277525097092333E-001	0,000000000000000E+000	1,768982109970584E-001	1,768982109970584E-001	0,000000000000000E+000
2,632516233909533E+005	4,1652904E+000	1,224654952025072E+000	9,263631364724239E-001	0,000000000000000E+000	1,803000958100757E-001	1,803000958100757E-001	0,000000000000000E+000
2,632616235835023E+005	4,1718974E+000	1,224653944434913E+000	9,249737643787920E-001	0,000000000000000E+000	1,837019778240191E-001	1,837019778240191E-001	0,000000000000000E+000
2,632716237760517E+005	4,1789823E+000	1,224653154877116E+000	9,235843931808502E-001	0,000000000000000E+000	1,871038576448627E-001	1,871038576448627E-001	0,000000000000000E+000
2,632816239686011E+005	4,1862955E+000	1,224653368791683E+000	9,221950217402219E-001	0,000000000000000E+000	1,905057380599248E-001	1,905057380599248E-001	0,000000000000000E+000
2,632916241611505E+005	4,1942968E+000	1,224653769894609E+000	9,208056498445416E-001	0,000000000000000E+000	1,939076195891832E-001	1,939076195891832E-001	0,000000000000000E+000
2,633016243537000E+005	4,2029085E+000	1,224654235197653E+000	9,194162774209742E-001	0,000000000000000E+000	1,973095024109749E-001	1,973095024109749E-001	0,000000000000000E+000
2,633116245462494E+005	4,2119026E+000	1,224653458976543E+000	9,180269058780310E-001	0,000000000000000E+000	2,007113830765553E-001	2,007113830765553E-001	0,000000000000000E+000
2,633216247387988E+005	4,2218513E+000	1,224653305554757E+000	9,166375345091452E-001	0,000000000000000E+000	2,041132633159559E-001	2,041132633159559E-001	0,000000000000000E+000
2,633316249313483E+005	4,2324877E+000	1,224654726707164E+000	9,152481615279594E-001	0,000000000000000E+000	2,075151475030781E-001	2,075151475030781E-001	0,000000000000000E+000
2,633416251238977E+005	4,2441740E+000	1,224654129801982E+000	9,138587892239635E-001	0,000000000000000E+000	2,109170300320984E-001	2,109170300320984E-001	0,000000000000000E+000
2,633516253164471E+005	4,2571211E+000	1,224652079255718E+000	9,124694192463161E-001	0,000000000000000E+000	2,143189068650472E-001	2,143189068650472E-001	0,000000000000000E+000
2,633616255089965E+005	4,2709079E+000	1,224653605665493E+000	9,110800475369621E-001	0,000000000000000E+000	2,177207879380850E-001	2,177207879380850E-001	0,000000000000000E+000
2,633716257015459E+005	4,2864518E+000	1,224654017196671E+000	9,096906753607172E-001	0,000000000000000E+000	2,211226701543067E-001	2,211226701543067E-001	0,000000000000000E+000
2,633816258940953E+005	4,3031983E+000	1,224653942234545E+000	9,083013032695170E-001	0,000000000000000E+000	2,245245521622964E-001	2,245245521622964E-001	0,000000000000000E+000
2,633916260866449E+005	4,3213582E+000	1,224655169062935E+000	9,069119297864535E-001	0,000000000000000E+000	2,279264375782676E-001	2,279264375782676E-001	0,000000000000000E+000
2,634016262791944E+005	4,3405108E+000	1,224655256803978E+000	9,055225562038719E-001	0,000000000000000E+000	2,313283232379093E-001	2,313283232379093E-001	0,000000000000000E+000
2,634116264717438E+005	4,3604660E+000	1,224655745113973E+000	9,041331820673016E-001	0,000000000000000E+000	2,347302102539938E-001	2,347302102539938E-001	0,000000000000000E+000
2,634216266642932E+005	4,3803253E+000	1,224654281309303E+000	9,027438095914205E-001	0,000000000000000E+000	2,381320932038759E-001	2,381320932038759E-001	0,000000000000000E+000
2,634316268568427E+005	4,3994017E+000	1,224655220762936E+000	9,013544360497275E-001	0,000000000000000E+000	2,415339787634016E-001	2,415339787634016E-001	0,000000000000000E+000
2,634416270493921E+005	4,4167023E+000	1,224652534726570E+000	8,999650655553476E-001	0,000000000000000E+000	2,449358568615716E-001	2,449358568615716E-001	0,000000000000000E+000
2,634516272419412E+005	4,4321694E+000	1,224651538210789E+000	8,985756961915652E-001	0,000000000000000E+000	2,483377321914701E-001	2,483377321914701E-001	0,000000000000000E+000
2,634616274344905E+005	4,4456892E+000	1,224653082523190E+000	8,971863250757252E-001	0,000000000000000E+000	2,517396118112870E-001	2,517396118112870E-001	0,000000000000000E+000
2,634716276270398E+005	4,4573565E+000	1,224652506815396E+000	8,957969546130267E-001	0,000000000000000E+000	2,551414898318848E-001	2,551414898318848E-001	0,000000000000000E+000
2,634816278195891E+005	4,4675155E+000	1,224652371300885E+000	8,944075843040697E-001	0,000000000000000E+000	2,585433674760462E-001	2,585433674760462E-001	0,000000000000000E+000
2,634916280121384E+005	4,4764709E+000	1,224650906029969E+000	8,930182156574652E-001	0,000000000000000E+000	2,619452410499323E-001	2,619452410499323E-001	0,000000000000000E+000
2,635016282046877E+005	4,4842429E+000	1,224651965854056E+000	8,916288458084883E-001	0,000000000000000E+000	2,653471175678308E-001	2,653471175678308E-001	0,000000000000000E+000
2,635116283972370E+005	4,4914422E+000	1,224652259267768E+000	8,902394756266331E-001	0,000000000000000E+000	2,687489949007831E-001	2,687489949007831E-001	0,000000000000000E+000
2,635216285897864E+005	4,4979343E+000	1,224651902459777E+000	8,888501058495771E-001	0,000000000000000E+000	2,721508712425830E-001	2,721508712425830E-001	0,000000000000000E+000
2,635316287823352E+005	4,5038352E+000	1,224651937325245E+000	8,874607360330309E-001	0,000000000000000E+000	2,755527476810749E-001	2,755527476810749E-001	0,000000000000000E+000
2,635416289748847E+005	4,5093536E+000	1,224652298296234E+000	8,860713658068655E-001	0,000000000000000E+000	2,789546251225208E-001	2,789546251225208E-001	0,000000000000000E+000
2,635516291674343E+005	4,5147576E+000	1,224652596318488E+000	8,846819952425933E-001	0,000000000000000E+000	2,823565033918223E-001	2,823565033918223E-001	0,000000000000000E+000
2,635616293599838E+005	4,5195889E+000	1,224652972023172E+000	8,832926242520833E-001	0,000000000000000E+000	2,857583827047681E-001	2,857583827047681E-001	0,000000000000000E+000
2,635716295525334E+005	4,5244584E+000	1,224655379618224E+000	8,819032505301526E-001	0,000000000000000E+000	2,891602687056066E-001	2,891602687056066E-001	0,000000000000000E+000
2,635816297450829E+005	4,5289454E+000	1,224654912405484E+000	8,805138773382755E-001	0,000000000000000E+000	2,925621534086070E-001	2,925621534086070E-001	0,000000000000000E+000
2,635916299376325E+005	4,5335093E+000	1,224653654034995E+000	8,791245055740220E-001	0,000000000000000E+000	2,959640346160665E-001	2,959640346160665E-001	0,000000000000000E+000
2,636016301301820E+005	4,5377488E+000	1,224653982483642E+000	8,777351334371429E-001	0,000000000000000E+000	2,993659167359010E-001	2,993659167359010E-001	0,000000000000000E+000
2,636116303227316E+005	4,5417776E+000	1,224653952405334E+000	8,763457613343877E-001	0,000000000000000E+000	3,027677987721829E-001	3,027677987721829E-001	0,000000000000000E+000
2,636216305152811E+005	4,5459409E+000	1,224654651232496E+000	8,749563884388119E-001	0,000000000000000E+000	3,061696827496888E-001	3,061696827496888E-001	0,000000000000000E+000
2,636316307078307E+005	4,5498934E+000	1,224652267559903E+000	8,735670182475168E-001	0,000000000000000E+000	3,095715601057544E-001	3,095715601057544E-001	0,000000000000000E+000
2,636416309003802E+005	4,5536742E+000	1,224651363334321E+000	8,721776490820674E-001	0,000000000000000E+000	3,129734349500340E-001	3,129734349500340E-001	0,000000000000000E+000
2,636516310929297E+005	4,5573978E+000	1,224652853257243E+000	8,707882782262977E-001	0,000000000000000E+000	3,163753139330680E-001	3,163753139330680E-001	0,000000000000000E+000
2,636616312854793E+005	4,5610452E+000	1,224652565148243E+000	8,693989076973881E-001	0,000000000000000E+000	3,197771921157839E-001	3,197771921157839E-001	0,000000000000000E+000
2,636716314780288E+005	4,5645781E+000	1,224653634387298E+000	8,680095359554250E-001	0,000000000000000E+000	3,231790732686654E-001	3,231790732686654E-001	0,000000000000000E+000
2,636816316705784E+005	4,5679960E+000	1,224653141640420E+000	8,666201647724839E-001	0,000000000000000E+000	3,265809530527792E-001	3,265809530527792E-001	0,000000000000000E+000
2,636916318631279E+005	4,5714140E+000	1,224654151583532E+000	8,652307924437608E-001	0,000000000000000E+000	3,299828356423446E-001	3,299828356423446E-001	0,000000000000000E+000
2,637016320556775E+005	4,5747366E+000	1,224654816830084E+000	8,638414193603141E-001	0,000000000000000E+000	3,333847200798526E-001	3,333847200798526E-001	0,000000000000000E+000
2,637116322482270E+005	4,5777922E+000	1,224653726262513E+000	8,624520475141184E-001	0,000000000000000E+000	3,367866014879480E-001	3,367866014879480E-001	0,000000000000000E+000
2,637216324407766E+005	4,5810189E+000	1,224655066313634E+000	8,610626741476323E-001	0,000000000000000E+000	3,401884866184793E-001	3,401884866184793E-001	0,000000000000000E+000
2,637316326333261E+005	4,5841126E+000	1,224654563884763E+000	8,596733013511526E-001	0,000000000000000E+000	3,435903703533479E-001	3,435903703533479E-001	0,000000000000000E+000
2,637416328258757E+005	4,5869770E+000	1,224653919270557E+000	8,582839292859888E-001	0,000000000000000E+000	3,469922522975871E-001	3,469922522975871E-001	0,000000000000000E+000
2,637516330184247E+005	4,5899177E+000	1,224653968145232E+000	8,568945571654414E-001	0,000000000000000E+000	3,503941343774334E-001	3,503941343774334E-001	0,000000000000000E+000
2,637616332109738E+005	4,5926676E+000	1,224653538935681E+000	8,555051855318330E-001	0,000000000000000E+000	3,537960152650080E-001	3,537960152650080E-001	0,000000000000000E+000
2,637716334035229E+005	4,5952072E+000	1,224654750293315E+000	8,541158125239371E-001	0,000000000000000E+000	3,571978995175297E-001	3,571978995175297E-001	0,000000000000000E+000
2,637816335960720E+005	4,5978613E+000	1,224654689433376E+000	8,527264395850870E-001	0,000000000000000E+000	3,605997836009928E-001	3,605997836009928E-001	0,000000000000000E+000
2,637916337886211E+005	4,6005540E+000	1,224655432331364E+000	8,513370658034177E-001	0,000000000000000E+000	3,640016697481012E-001	3,640016697481012E-001	0,000000000000000E+000
2,638016339811701E+005	4,6029601E+000	1,224654866238806E+000	8,499476926639815E-001	0,000000000000000E+000	3,674035543226999E-001	3,674035543226999E-001	0,000000000000000E+000
2,638116341737192E+005	4,6054997E+000	1,224657095013831E+000	8,485583169959962E-001	0,000000000000000E+000	3,708054450884596E-001	3,708054450884596E-001	0,000000000000000E+000
2,638216343662683E+005	4,6077528E+000	1,224656124900159E+000	8,471689424286063E-001	0,000000000000000E+000	3,742073331594072E-001	3,742073331594072E-001	0,000000000000000E+000
2,638316345588174E+005	4,6099677E+000	1,224657433230299E+000	8,457795663769137E-001	0,000000000000000E+000	3,776092248646751E-001	3,776092248646751E-001	0,000000000000000E+000
2,638416347513665E+005	4,6121068E+000	1,224656525490495E+000	8,443901913550534E-001	0,000000000000000E+000	3,810111140483951E-001	3,810111140483951E-001	0,000000000000000E+000
2,638516349439155E+005	4,6143789E+000	1,224655270331443E+000	8,430008177571734E-001	0,000000000000000E+000	3,844129997454950E-001	3,844129997454950E-001	0,000000000000000E+000
2,638616351364646E+005	4,6164794E+000	1,224654049384799E+000	8,416114455444595E-001	0,000000000000000E+000	3,878148820510111E-001	3,878148820510111E-001	0,000000000000000E+000
2,638716353290137E+005	4,6184464E+000	1,224654856211114E+000	8,402220724163998E-001	0,000000000000000E+000	3,912167665977546E-001	3,912167665977546E-001	0,000000000000000E+000
2,638816355215628E+005	4,6202984E+000	1,224657257538263E+000	8,388326965640300E-001	0,000000000000000E+000	3,946186578149797E-001	3,946186578149797E-001	0,000000000000000E+000
2,638916357141119E+005	4,6223607E+000	1,224655574209145E+000	8,374433226214002E-001	0,000000000000000E+000	3,980205443562006E-001	3,980205443562006E-001	0,000000000000000E+000
2,639016359066609E+005	4,6242514E+000	1,224655135052962E+000	8,360539491769939E-001	0,000000000000000E+000	4,014224296775197E-001	4,014224296775197E-001	0,000000000000000E+000
2,639116360992100E+005	4,6258936E+000	1,224656827129489E+000	8,346645738129237E-001	0,000000000000000E+000	4,048243196991418E-001	4,048243196991418E-001	0,000000000000000E+000
2,639216362917591E+005	4,6277652E+000	1,224657442492682E+000	8,332751977507229E-001	0,000000000000000E+000	4,082262114301392E-001	4,082262114301392E-001	0,000000000000000E+000
2,639316364843082E+005	4,6294837E+000	1,224655804970044E+000	8,318858235462944E-001	0,000000000000000E+000	4,116280986123749E-001	4,116280986123749E-001	0,000000000000000E+000
2,639416366768572E+005	4,6310496E+000	1,224655976959511E+000	8,304964491467436E-001	0,000000000000000E+000	4,150299862723683E-001	4,150299862723683E-001	0,000000000000000E+000
2,639516368694063E+005	4,6327109E+000	1,224655864020421E+000	8,291070748753223E-001	0,000000000000000E+000	4,184318736186360E-001	4,184318736186360E-001	0,000000000000000E+000
2,639616370619554E+005	4,6343722E+000	1,224656337324639E+000	8,277177000669366E-001	0,000000000000000E+000	4,218337622796630E-001	4,218337622796630E-001	0,000000000000000E+000
2,639716372545045E+005	4,6359186E+000	1,224656803443059E+000	8,263283247297387E-001	0,000000000000000E+000	4,252356522354883E-001	4,252356522354883E-001	0,000000000000000E+000
2,639816374470536E+005	4,6373320E+000	1,224655595578191E+000	8,249389507628656E-001	0,000000000000000E+000	4,286375388360688E-001	4,286375388360688E-001	0,000000000000000E+000
2,639916376396026E+005	4,6389170E+000	1,224657521674736E+000	8,235495746108326E-001	0,000000000000000E+000	4,320394307870205E-001	4,320394307870205E-001	0,000000000000000E+000
2,640016378321517E+005	4,6401772E+000	1,224655683040362E+000	8,221602005447336E-001	0,000000000000000E+000	4,354413176305561E-001	4,354413176305561E-001	0,000000000000000E+000
2,640116380247008E+005	4,6416473E+000	1,224654044838244E+000	8,207708283371777E-001	0,000000000000000E+000	4,388431999234427E-001	4,388431999234427E-001	0,000000000000000E+000
2,640216382172499E+005	4,6429076E+000	1,224654639497566E+000	8,193814554549800E-001	0,000000000000000E+000	4,422450838681925E-001	4,422450838681925E-001	0,000000000000000E+000
2,640316384097990E+005	4,6443210E+000	1,224654621435323E+000	8,179920825932737E-001	0,000000000000000E+000	4,456469677627685E-001	4,456469677627685E-001	0,000000000000000E+000
2,640416386023480E+005	4,6455431E+000	1,224655888064471E+000	8,166027082945745E-001	0,000000000000000E+000	4,490488551758265E-001	4,490488551758265E-001	0,000000000000000E+000
2,640516387948971E+005	4,6467266E+000	1,224655213901236E+000	8,152133347607146E-001	0,000000000000000E+000	4,524507407161728E-001	4,524507407161728E-001	0,000000000000000E+000
2,640616389874462E+005	4,6481972E+000	1,224652955610560E+000	8,138239637888895E-001	0,000000000000000E+000	4,558526199833687E-001	4,558526199833687E-001	0,000000000000000E+000
2,640716391799953E+005	4,6493049E+000	1,224654290137628E+000	8,124345913030412E-001	0,000000000000000E+000	4,592545029576556E-001	4,592545029576556E-001	0,000000000000000E+000
2,640816393725444E+005	4,6505079E+000	1,224654305107643E+000	8,110452188002093E-001	0,000000000000000E+000	4,626563859735266E-001	4,626563859735266E-001	0,000000000000000E+000
2,640916395650934E+005	4,6516533E+000	1,224655376134803E+000	8,096558450822952E-001	0,000000000000000E+000	4,660582719645304E-001	4,660582719645304E-001	0,000000000000000E+000
2,641016397576425E+005	4,6527228E+000	1,224652339439143E+000	8,082664748095176E-001	0,000000000000000E+000	4,694601495201060E-001	4,694601495201060E-001	0,000000000000000E+000
2,641116399501916E+005	4,6537924E+000	1,224652512649290E+000	8,068771043402330E-001	0,000000000000000E+000	4,728620275568302E-001	4,728620275568302E-001	0,000000000000000E+000
2,641216401427407E+005	4,6549377E+000	1,224652581660603E+000	8,054877337926548E-001	0,000000000000000E+000	4,762639057852562E-001	4,762639057852562E-001	0,000000000000000E+000
2,641316403352898E+005	4,6558161E+000	1,224652350844868E+000	8,040983635069375E-001	0,000000000000000E+000	4,796657833725150E-001	4,796657833725150E-001	0,000000000000000E+000
2,641416405278388E+005	4,6568475E+000	1,224654326264500E+000	8,027089909801032E-001	0,000000000000000E+000	4,830676664471562E-001	4,830676664471562E-001	0,000000000000000E+000
2,641516407203879E+005	4,6578784E+000	1,224653338000372E+000	8,013196195744562E-001	0,000000000000000E+000	4,864695467765665E-001	4,864695467765665E-001	0,000000000000000E+000
2,641616409129370E+005	4,6587381E+000	1,224652857741617E+000	7,999302487136637E-001	0,000000000000000E+000	4,898714257718989E-001	4,898714257718989E-001	0,000000000000000E+000
2,641716411054861E+005	4,6598072E+000	1,224652927375191E+000	7,985408777738717E-001	0,000000000000000E+000	4,932733049606617E-001	4,932733049606617E-001	0,000000000000000E+000
2,641816412980352E+005	4,6606283E+000	1,224653385630718E+000	7,971515063141881E-001	0,000000000000000E+000	4,966751854223810E-001	4,966751854223810E-001	0,000000000000000E+000
2,641916414905842E+005	4,6617169E+000	1,224652420960038E+000	7,957621359489250E-001	0,000000000000000E+000	5,000770632044079E-001	5,000770632044079E-001	0,000000000000000E+000
2,642016416831333E+005	4,6624999E+000	1,224653451003834E+000	7,943727644150753E-001	0,000000000000000E+000	5,034789438477227E-001	5,034789438477227E-001	0,000000000000000E+000
2,642116418756824E+005	4,6633401E+000	1,224652496406145E+000	7,929833939642186E-001	0,000000000000000E+000	5,068808218393263E-001	5,068808218393263E-001	0,000000000000000E+000
