time/s	Ewe/V	<I>/mA	x	Q discharge/mA.h	Q charge/mA.h	Capacity/mA.h	cycle number	
6,706954404767905E+004	3,9731705E+000	2,448893808966920E-001	9,891647781096691E-001	0,000000000000000E+000	2,653007544541194E-002	2,653007544541194E-002	0,000000000000000E+000
6,707954424530733E+004	3,9738579E+000	2,448897360475225E-001	9,888869501243478E-001	0,000000000000000E+000	2,721033815585988E-002	2,721033815585988E-002	0,000000000000000E+000
6,708954444292304E+004	3,9746408E+000	2,448899873557445E-001	9,886091218542660E-001	0,000000000000000E+000	2,789060156354474E-002	2,789060156354474E-002	0,000000000000000E+000
6,709954464053968E+004	3,9753473E+000	2,448908022127624E-001	9,883312926597011E-001	0,000000000000000E+000	2,857086723482940E-002	2,857086723482940E-002	0,000000000000000E+000
6,710954483819264E+004	3,9760540E+000	2,448908971969641E-001	9,880534633563673E-001	0,000000000000000E+000	2,925113317243507E-002	2,925113317243507E-002	0,000000000000000E+000
6,711954503584572E+004	3,9767413E+000	2,448905545755056E-001	9,877756344417351E-001	0,000000000000000E+000	2,993139815830357E-002	2,993139815830357E-002	0,000000000000000E+000
6,712954523348482E+004	3,9773524E+000	2,448900620866400E-001	9,874978060862208E-001	0,000000000000000E+000	3,061166177517010E-002	3,061166177517010E-002	0,000000000000000E+000
6,713954543110065E+004	3,9780397E+000	2,448873896472466E-001	9,872199807632422E-001	0,000000000000000E+000	3,129191796686335E-002	3,129191796686335E-002	0,000000000000000E+000
6,714954562871647E+004	3,9787655E+000	2,448887122934761E-001	9,869421539397184E-001	0,000000000000000E+000	3,197217783264650E-002	3,197217783264650E-002	0,000000000000000E+000
6,715954582636023E+004	3,9793956E+000	2,448872195300658E-001	9,866643288089619E-001	0,000000000000000E+000	3,265243355368326E-002	3,265243355368326E-002	0,000000000000000E+000
6,716954602401331E+004	3,9799685E+000	2,448865682780701E-001	9,863865044167937E-001	0,000000000000000E+000	3,333268746628447E-002	3,333268746628447E-002	0,000000000000000E+000
6,717954622166313E+004	3,9806559E+000	2,448865790775759E-001	9,861086800124639E-001	0,000000000000000E+000	3,401294140866316E-002	3,401294140866316E-002	0,000000000000000E+000
6,718954641927895E+004	3,9814005E+000	2,448891640183173E-001	9,858308526764572E-001	0,000000000000000E+000	3,469320252926234E-002	3,469320252926234E-002	0,000000000000000E+000
6,719954661689478E+004	3,9819925E+000	2,448869878683226E-001	9,855530278092978E-001	0,000000000000000E+000	3,537345760488097E-002	3,537345760488097E-002	0,000000000000000E+000
6,720954681452828E+004	3,9826226E+000	2,448875703349109E-001	9,852752022808373E-001	0,000000000000000E+000	3,605371429969702E-002	3,605371429969702E-002	0,000000000000000E+000
6,721954701218134E+004	3,9832146E+000	2,448865378678437E-001	9,849973779231700E-001	0,000000000000000E+000	3,673396812782272E-002	3,673396812782272E-002	0,000000000000000E+000
6,722954720983442E+004	3,9838257E+000	2,448876947680937E-001	9,847195522529961E-001	0,000000000000000E+000	3,741422516962473E-002	3,741422516962473E-002	0,000000000000000E+000
6,723954740745766E+004	3,9844368E+000	2,448881083411334E-001	9,844417261144514E-001	0,000000000000000E+000	3,809448335823418E-002	3,809448335823418E-002	0,000000000000000E+000
6,724954760507349E+004	3,9851434E+000	2,448890804018056E-001	9,841638988733078E-001	0,000000000000000E+000	3,877474424656068E-002	3,877474424656068E-002	0,000000000000000E+000
6,725954780269630E+004	3,9856970E+000	2,448888035338797E-001	9,838860719460774E-001	0,000000000000000E+000	3,945500436626956E-002	3,945500436626956E-002	0,000000000000000E+000
6,726954800034931E+004	3,9862318E+000	2,448891911985914E-001	9,836082445782012E-001	0,000000000000000E+000	4,013526556490115E-002	4,013526556490115E-002	0,000000000000000E+000
6,727954819800239E+004	3,9868810E+000	2,448891180711628E-001	9,833304172932866E-001	0,000000000000000E+000	4,081552656040094E-002	4,081552656040094E-002	0,000000000000000E+000
6,728954839563638E+004	3,9875112E+000	2,448891130554776E-001	9,830525900145928E-001	0,000000000000000E+000	4,149578754066926E-002	4,149578754066926E-002	0,000000000000000E+000
6,729954859325220E+004	3,9880841E+000	2,448900313465106E-001	9,827747616946001E-001	0,000000000000000E+000	4,217605107056103E-002	4,217605107056103E-002	0,000000000000000E+000
6,730954879086802E+004	3,9887714E+000	2,448901839620817E-001	9,824969332014647E-001	0,000000000000000E+000	4,285631502439332E-002	4,285631502439332E-002	0,000000000000000E+000
6,731954898851737E+004	3,9893062E+000	2,448904589268762E-001	9,822191043954497E-001	0,000000000000000E+000	4,353657974431252E-002	4,353657974431252E-002	0,000000000000000E+000
6,732954918617033E+004	3,9900317E+000	2,448875299730215E-001	9,819412789122395E-001	0,000000000000000E+000	4,421683632833347E-002	4,421683632833347E-002	0,000000000000000E+000
6,733954938381445E+004	3,9905093E+000	2,448896287159907E-001	9,816634510482462E-001	0,000000000000000E+000	4,489709874170938E-002	4,489709874170938E-002	0,000000000000000E+000
6,734954958143015E+004	3,9910629E+000	2,448914017507827E-001	9,813856211735298E-001	0,000000000000000E+000	4,557736607834700E-002	4,557736607834700E-002	0,000000000000000E+000
6,735954977904586E+004	3,9916549E+000	2,448897041921899E-001	9,811077932246978E-001	0,000000000000000E+000	4,625762869945089E-002	4,625762869945089E-002	0,000000000000000E+000
6,736954997668439E+004	3,9923041E+000	2,448894955314982E-001	9,808299655119579E-001	0,000000000000000E+000	4,693789074248244E-002	4,693789074248244E-002	0,000000000000000E+000
6,737955017433735E+004	3,9929152E+000	2,448888736178454E-001	9,805521385043794E-001	0,000000000000000E+000	4,761815105892390E-002	4,761815105892390E-002	0,000000000000000E+000
6,738955037199031E+004	3,9934309E+000	2,448884883371624E-001	9,802743119339027E-001	0,000000000000000E+000	4,829841030512008E-002	4,829841030512008E-002	0,000000000000000E+000
6,739955056960788E+004	3,9940035E+000	2,448891010164128E-001	9,799964846693233E-001	0,000000000000000E+000	4,897867125082930E-002	4,897867125082930E-002	0,000000000000000E+000
6,740955076722335E+004	3,9946339E+000	2,448872843889240E-001	9,797186594657702E-001	0,000000000000000E+000	4,965892715010878E-002	4,965892715010878E-002	0,000000000000000E+000
6,741955096485186E+004	3,9952831E+000	2,448886718684111E-001	9,794408326877562E-001	0,000000000000000E+000	5,033918690446105E-002	5,033918690446105E-002	0,000000000000000E+000
6,742955116250482E+004	3,9957604E+000	2,448861010120933E-001	9,791630088257055E-001	0,000000000000000E+000	5,101943951906764E-002	5,101943951906764E-002	0,000000000000000E+000
6,743955136015778E+004	3,9963143E+000	2,448860473174163E-001	9,788851850245716E-001	0,000000000000000E+000	5,169969198451940E-002	5,169969198451940E-002	0,000000000000000E+000
6,744955155778606E+004	3,9969254E+000	2,448886844426958E-001	9,786073582322984E-001	0,000000000000000E+000	5,237995177378509E-002	5,237995177378509E-002	0,000000000000000E+000
6,745955175540177E+004	3,9973454E+000	2,448889457985709E-001	9,783295311438657E-001	0,000000000000000E+000	5,306021228819841E-002	5,306021228819841E-002	0,000000000000000E+000
6,746955195301934E+004	3,9979372E+000	2,448883148261211E-001	9,780517047712209E-001	0,000000000000000E+000	5,374047105000254E-002	5,374047105000254E-002	0,000000000000000E+000
6,747955215067230E+004	3,9986439E+000	2,448884220747964E-001	9,777738782759191E-001	0,000000000000000E+000	5,442073011213296E-002	5,442073011213296E-002	0,000000000000000E+000
6,748955234832526E+004	3,9991977E+000	2,448878870433836E-001	9,774960523876117E-001	0,000000000000000E+000	5,510098768803564E-002	5,510098768803564E-002	0,000000000000000E+000
6,749955254596425E+004	3,9998279E+000	2,448890507834632E-001	9,772182251794266E-001	0,000000000000000E+000	5,578124849566325E-002	5,578124849566325E-002	0,000000000000000E+000
6,750955274358008E+004	4,0003052E+000	2,448876230204491E-001	9,769403995916855E-001	0,000000000000000E+000	5,646150533562820E-002	5,646150533562820E-002	0,000000000000000E+000
6,751955294119590E+004	4,0008593E+000	2,448856640595275E-001	9,766625762263903E-001	0,000000000000000E+000	5,714175673392750E-002	5,714175673392750E-002	0,000000000000000E+000
6,752955313884013E+004	4,0015273E+000	2,448874916514028E-001	9,763847507868986E-001	0,000000000000000E+000	5,782201321090348E-002	5,782201321090348E-002	0,000000000000000E+000
6,753955333649321E+004	4,0020237E+000	2,448885965324847E-001	9,761069240936708E-001	0,000000000000000E+000	5,850227275765608E-002	5,850227275765608E-002	0,000000000000000E+000
6,754955353414291E+004	4,0024819E+000	2,448869416867590E-001	9,758290992779634E-001	0,000000000000000E+000	5,918252770729450E-002	5,918252770729450E-002	0,000000000000000E+000
6,755955373175873E+004	4,0029597E+000	2,448883667095948E-001	9,755512728465052E-001	0,000000000000000E+000	5,986278661310346E-002	5,986278661310346E-002	0,000000000000000E+000
6,756955392937455E+004	4,0036087E+000	2,448871700704586E-001	9,752734477726370E-001	0,000000000000000E+000	6,054304219484913E-002	6,054304219484913E-002	0,000000000000000E+000
6,757955412700807E+004	4,0040860E+000	2,448885049705573E-001	9,749956211838299E-001	0,000000000000000E+000	6,122330148592761E-002	6,122330148592761E-002	0,000000000000000E+000
6,758955432466115E+004	4,0047545E+000	2,448868918858539E-001	9,747177964245278E-001	0,000000000000000E+000	6,190355629745709E-002	6,190355629745709E-002	0,000000000000000E+000
6,759955452231421E+004	4,0052700E+000	2,448857074517825E-001	9,744399730089695E-001	0,000000000000000E+000	6,258380781882592E-002	6,258380781882592E-002	0,000000000000000E+000
6,760955471993700E+004	4,0057282E+000	2,448846601542356E-001	9,741621507824134E-001	0,000000000000000E+000	6,326405642891846E-002	6,326405642891846E-002	0,000000000000000E+000
6,761955491755281E+004	4,0063205E+000	2,448844779413556E-001	9,738843287627725E-001	0,000000000000000E+000	6,394430453237895E-002	6,394430453237895E-002	0,000000000000000E+000
6,762955511517561E+004	4,0068169E+000	2,448853846969591E-001	9,736065057142211E-001	0,000000000000000E+000	6,462455515512994E-002	6,462455515512994E-002	0,000000000000000E+000
6,763955531282868E+004	4,0073895E+000	2,448840664294100E-001	9,733286841604061E-001	0,000000000000000E+000	6,530480211801418E-002	6,530480211801418E-002	0,000000000000000E+000
6,764955551048176E+004	4,0079818E+000	2,448859987374421E-001	9,730508604143830E-001	0,000000000000000E+000	6,598505444852681E-002	6,598505444852681E-002	0,000000000000000E+000
6,765955570811476E+004	4,0084591E+000	2,448851994591574E-001	9,727730375757010E-001	0,000000000000000E+000	6,666530455741208E-002	6,666530455741208E-002	0,000000000000000E+000
6,766955590573058E+004	4,0089364E+000	2,448859106071822E-001	9,724952139306968E-001	0,000000000000000E+000	6,734555664057952E-002	6,734555664057952E-002	0,000000000000000E+000
6,767955610334640E+004	4,0094709E+000	2,448848736513963E-001	9,722173914621215E-001	0,000000000000000E+000	6,802580584325729E-002	6,802580584325729E-002	0,000000000000000E+000
6,768955630099576E+004	4,0101585E+000	2,448848286722496E-001	9,719395690436436E-001	0,000000000000000E+000	6,870605492327118E-002	6,870605492327118E-002	0,000000000000000E+000
6,769955649864883E+004	4,0106549E+000	2,448855902406128E-001	9,716617457610611E-001	0,000000000000000E+000	6,938630611904797E-002	6,938630611904797E-002	0,000000000000000E+000
6,770955669629248E+004	4,0111709E+000	2,448865401210456E-001	9,713839214010991E-001	0,000000000000000E+000	7,006655995279223E-002	7,006655995279223E-002	0,000000000000000E+000
6,771955689390819E+004	4,0118008E+000	2,448868620941494E-001	9,711060966766339E-001	0,000000000000000E+000	7,074681467902333E-002	7,074681467902333E-002	0,000000000000000E+000
6,772955709152389E+004	4,0122781E+000	2,448864546061073E-001	9,708282724144650E-001	0,000000000000000E+000	7,142706827332083E-002	7,142706827332083E-002	0,000000000000000E+000
6,773955728916288E+004	4,0128512E+000	2,448870052061921E-001	9,705504475269920E-001	0,000000000000000E+000	7,210732339867705E-002	7,210732339867705E-002	0,000000000000000E+000
6,774955748681584E+004	4,0134048E+000	2,448868849916896E-001	9,702726227755147E-001	0,000000000000000E+000	7,278757819104778E-002	7,278757819104778E-002	0,000000000000000E+000
6,775955768446880E+004	4,0139394E+000	2,448871538817030E-001	9,699947977189810E-001	0,000000000000000E+000	7,346783373034997E-002	7,346783373034997E-002	0,000000000000000E+000
6,776955788208591E+004	4,0143785E+000	2,448871608938418E-001	9,697169726554881E-001	0,000000000000000E+000	7,414808928669164E-002	7,414808928669164E-002	0,000000000000000E+000
6,777955807970162E+004	4,0149326E+000	2,448875644646817E-001	9,694391471341819E-001	0,000000000000000E+000	7,482834596399056E-002	7,482834596399056E-002	0,000000000000000E+000
6,778955827732990E+004	4,0155435E+000	2,448867629717612E-001	9,691613225218221E-001	0,000000000000000E+000	7,550860041573150E-002	7,550860041573150E-002	0,000000000000000E+000
6,779955847498286E+004	4,0159445E+000	2,448863185465676E-001	9,688834984129781E-001	0,000000000000000E+000	7,618885363461246E-002	7,618885363461246E-002	0,000000000000000E+000
6,780955867263582E+004	4,0164981E+000	2,448868170213863E-001	9,686056737386132E-001	0,000000000000000E+000	7,686910823817306E-002	7,686910823817306E-002	0,000000000000000E+000
6,781955887026363E+004	4,0171285E+000	2,448869582992550E-001	9,683278489046667E-001	0,000000000000000E+000	7,754936323246941E-002	7,754936323246941E-002	0,000000000000000E+000
6,782955906787934E+004	4,0175104E+000	2,448877012445057E-001	9,680500232281836E-001	0,000000000000000E+000	7,822962028971979E-002	7,822962028971979E-002	0,000000000000000E+000
6,783955926549691E+004	4,0181594E+000	2,448863550671094E-001	9,677721990788901E-001	0,000000000000000E+000	7,890987360764132E-002	7,890987360764132E-002	0,000000000000000E+000
6,784955946314987E+004	4,0186753E+000	2,448866305522387E-001	9,674943746160749E-001	0,000000000000000E+000	7,959012769322182E-002	7,959012769322182E-002	0,000000000000000E+000
6,785955966080283E+004	4,0192671E+000	2,448863916847896E-001	9,672165504242554E-001	0,000000000000000E+000	8,027038111526852E-002	8,027038111526852E-002	0,000000000000000E+000
6,786955985844135E+004	4,0197635E+000	2,448877849885920E-001	9,669387246521304E-001	0,000000000000000E+000	8,095063840669810E-002	8,095063840669810E-002	0,000000000000000E+000
6,787956005605706E+004	4,0203557E+000	2,448861419027765E-001	9,666609007447241E-001	0,000000000000000E+000	8,163089113235807E-002	8,163089113235807E-002	0,000000000000000E+000
6,788956025367277E+004	4,0206995E+000	2,448864906876620E-001	9,663830764416205E-001	0,000000000000000E+000	8,231114482688409E-002	8,231114482688409E-002	0,000000000000000E+000
6,789956045131688E+004	4,0213675E+000	2,448898632842420E-001	9,661052483115089E-001	0,000000000000000E+000	8,299140789185136E-002	8,299140789185136E-002	0,000000000000000E+000
6,790956064896996E+004	4,0219789E+000	2,448873013875977E-001	9,658274230876261E-001	0,000000000000000E+000	8,367166384090817E-002	8,367166384090817E-002	0,000000000000000E+000
6,791956084661884E+004	4,0224562E+000	2,448870709708390E-001	9,655495981252682E-001	0,000000000000000E+000	8,435191914962069E-002	8,435191914962069E-002	0,000000000000000E+000
6,792956104423467E+004	4,0228953E+000	2,448880842073407E-001	9,652717720143096E-001	0,000000000000000E+000	8,503217727068565E-002	8,503217727068565E-002	0,000000000000000E+000
6,793956124185049E+004	4,0235252E+000	2,448873407518405E-001	9,649939467468029E-001	0,000000000000000E+000	8,571243332655565E-002	8,571243332655565E-002	0,000000000000000E+000
6,794956143948447E+004	4,0240984E+000	2,448873737294606E-001	9,647161214413785E-001	0,000000000000000E+000	8,639268947526732E-002	8,639268947526732E-002	0,000000000000000E+000
6,795956163713755E+004	4,0245757E+000	2,448890582751769E-001	9,644382942243027E-001	0,000000000000000E+000	8,707295030466386E-002	8,707295030466386E-002	0,000000000000000E+000
6,796956183479063E+004	4,0249767E+000	2,448887230938898E-001	9,641604673874907E-001	0,000000000000000E+000	8,775321020298288E-002	8,775321020298288E-002	0,000000000000000E+000
6,797956203241297E+004	4,0256834E+000	2,448875091859657E-001	9,638826419287141E-001	0,000000000000000E+000	8,843346672717815E-002	8,843346672717815E-002	0,000000000000000E+000
6,798956223002879E+004	4,0260267E+000	2,448870498687429E-001	9,636048169912150E-001	0,000000000000000E+000	8,911372197502357E-002	8,911372197502357E-002	0,000000000000000E+000
6,799956242765205E+004	4,0265999E+000	2,448882321112502E-001	9,633269907122525E-001	0,000000000000000E+000	8,979398050744668E-002	8,979398050744668E-002	0,000000000000000E+000
6,800956262530512E+004	4,0272489E+000	2,448883096255938E-001	9,630491643445217E-001	0,000000000000000E+000	9,047423925721895E-002	9,047423925721895E-002	0,000000000000000E+000
6,801956282295819E+004	4,0276880E+000	2,448883054446502E-001	9,627713379815338E-001	0,000000000000000E+000	9,115449799537825E-002	9,115449799537825E-002	0,000000000000000E+000
6,802956302059122E+004	4,0282421E+000	2,448887580712121E-001	9,624935111055971E-001	0,000000000000000E+000	9,183475798949435E-002	9,183475798949435E-002	0,000000000000000E+000
6,803956321820704E+004	4,0288720E+000	2,448890634425332E-001	9,622156838836938E-001	0,000000000000000E+000	9,251501883071082E-002	9,251501883071082E-002	0,000000000000000E+000
6,804956341582286E+004	4,0293112E+000	2,448892060152181E-001	9,619378565000415E-001	0,000000000000000E+000	9,319528006797037E-002	9,319528006797037E-002	0,000000000000000E+000
6,805956361347309E+004	4,0298653E+000	2,448890310642174E-001	9,616600293139157E-001	0,000000000000000E+000	9,387554082158540E-002	9,387554082158540E-002	0,000000000000000E+000
6,806956381112617E+004	4,0304952E+000	2,448880700669841E-001	9,613822032179644E-001	0,000000000000000E+000	9,455579890590493E-002	9,455579890590493E-002	0,000000000000000E+000
6,807956400876993E+004	4,0308771E+000	2,448888078724535E-001	9,611043762852297E-001	0,000000000000000E+000	9,523605903909108E-002	9,523605903909108E-002	0,000000000000000E+000
6,808956420638575E+004	4,0313926E+000	2,448879737859578E-001	9,608265502995443E-001	0,000000000000000E+000	9,591631685342392E-002	9,591631685342392E-002	0,000000000000000E+000
6,809956440400158E+004	4,0318894E+000	2,448875043824303E-001	9,605487248463984E-001	0,000000000000000E+000	9,659657336383230E-002	9,659657336383230E-002	0,000000000000000E+000
6,810956460164115E+004	4,0325956E+000	2,448878057421933E-001	9,602708990506994E-001	0,000000000000000E+000	9,727683071298318E-002	9,727683071298318E-002	0,000000000000000E+000
6,811956479929411E+004	4,0330925E+000	2,448891136535225E-001	9,599930717707998E-001	0,000000000000000E+000	9,795709169620359E-002	9,795709169620359E-002	0,000000000000000E+000
6,812956499694707E+004	4,0336843E+000	2,448855597097997E-001	9,597152485228579E-001	0,000000000000000E+000	9,863734280716298E-002	9,863734280716298E-002	0,000000000000000E+000
6,813956519456417E+004	4,0341806E+000	2,448847993791514E-001	9,594374261385090E-001	0,000000000000000E+000	9,931759180361199E-002	9,931759180361199E-002	0,000000000000000E+000
6,814956539217965E+004	4,0346961E+000	2,448844083443249E-001	9,591596041978354E-001	0,000000000000000E+000	9,999783971372082E-002	9,999783971372082E-002	0,000000000000000E+000
6,815956558980839E+004	4,0352693E+000	2,448849277493488E-001	9,588817816675268E-001	0,000000000000000E+000	1,006780890675527E-001	1,006780890675527E-001	0,000000000000000E+000
6,816956578746135E+004	4,0358419E+000	2,448855335224206E-001	9,586039584492945E-001	0,000000000000000E+000	1,013583401057679E-001	1,013583401057679E-001	0,000000000000000E+000
