time/s	Ewe/V	<I>/mA	x	Q discharge/mA.h	Q charge/mA.h	Capacity/mA.h	cycle number	
3,479930020536426E+005	4,3477674E+000	2,448915944547947E-001	9,933320549985410E-001	0,000000000000000E+000	1,632648465763529E-002	1,632648465763529E-002	0,000000000000000E+000
3,480030022461917E+005	4,3519111E+000	2,448908534291606E-001	9,930542258866599E-001	0,000000000000000E+000	1,700675012646864E-002	1,700675012646864E-002	0,000000000000000E+000
3,480130024387410E+005	4,3558064E+000	2,448902056744075E-001	9,927763975096512E-001	0,000000000000000E+000	1,768701379596442E-002	1,768701379596442E-002	0,000000000000000E+000
3,480230026312904E+005	4,3597593E+000	2,448909970455356E-001	9,924985682348305E-001	0,000000000000000E+000	1,836727966375566E-002	1,836727966375566E-002	0,000000000000000E+000
3,480330028238397E+005	4,3633304E+000	2,448915929535513E-001	9,922207382839512E-001	0,000000000000000E+000	1,904754718687882E-002	1,904754718687882E-002	0,000000000000000E+000
3,480430030163890E+005	4,3669581E+000	2,448900779360667E-001	9,919429100518619E-001	0,000000000000000E+000	1,972781050153904E-002	1,972781050153904E-002	0,000000000000000E+000
3,480530032089383E+005	4,3705864E+000	2,448909562692931E-001	9,916650808233018E-001	0,000000000000000E+000	2,040807625606076E-002	2,040807625606076E-002	0,000000000000000E+000
3,480630034014876E+005	4,3739662E+000	2,448913800498596E-001	9,913872511139621E-001	0,000000000000000E+000	2,108834318777339E-002	2,108834318777339E-002	0,000000000000000E+000
3,480730035940369E+005	4,3772697E+000	2,448900073500292E-001	9,911094229619527E-001	0,000000000000000E+000	2,176860630635751E-002	2,176860630635751E-002	0,000000000000000E+000
3,480830037865858E+005	4,3805733E+000	2,448905145731862E-001	9,908315942345107E-001	0,000000000000000E+000	2,244887083389030E-002	2,244887083389030E-002	0,000000000000000E+000
3,480930039791353E+005	4,3838005E+000	2,448907570666179E-001	9,905537652319401E-001	0,000000000000000E+000	2,312913603507644E-002	2,312913603507644E-002	0,000000000000000E+000
3,481030041716849E+005	4,3868942E+000	2,448927954692650E-001	9,902759339167980E-001	0,000000000000000E+000	2,380940689860118E-002	2,380940689860118E-002	0,000000000000000E+000
3,481130043642344E+005	4,3899112E+000	2,448920897805482E-001	9,899981034022610E-001	0,000000000000000E+000	2,448967580184174E-002	2,448967580184174E-002	0,000000000000000E+000
3,481230045567839E+005	4,3928900E+000	2,448926564196706E-001	9,897202722448709E-001	0,000000000000000E+000	2,516994627911017E-002	2,516994627911017E-002	0,000000000000000E+000
3,481330047493335E+005	4,3958879E+000	2,448907823662163E-001	9,894424432135979E-001	0,000000000000000E+000	2,585021155057433E-002	2,585021155057433E-002	0,000000000000000E+000
3,481430049418830E+005	4,3986759E+000	2,448895001969457E-001	9,891646156369481E-001	0,000000000000000E+000	2,653047326038860E-002	2,653047326038860E-002	0,000000000000000E+000
3,481530051344326E+005	4,4014068E+000	2,448893309119873E-001	9,888867882523525E-001	0,000000000000000E+000	2,721073449995782E-002	2,721073449995782E-002	0,000000000000000E+000
3,481630053269821E+005	4,4040227E+000	2,448891539584429E-001	9,886089610685109E-001	0,000000000000000E+000	2,789099524797995E-002	2,789099524797995E-002	0,000000000000000E+000
3,481730055195317E+005	4,4066386E+000	2,448897695460432E-001	9,883311331862842E-001	0,000000000000000E+000	2,857125770600057E-002	2,857125770600057E-002	0,000000000000000E+000
3,481830057120812E+005	4,4091978E+000	2,448919535281459E-001	9,880533028263259E-001	0,000000000000000E+000	2,925152623075495E-002	2,925152623075495E-002	0,000000000000000E+000
3,481930059046308E+005	4,4116993E+000	2,448912320185748E-001	9,877754732849213E-001	0,000000000000000E+000	2,993179275127748E-002	2,993179275127748E-002	0,000000000000000E+000
3,482030060971803E+005	4,4142389E+000	2,448915783756886E-001	9,874976433505741E-001	0,000000000000000E+000	3,061206023392164E-002	3,061206023392164E-002	0,000000000000000E+000
3,482130062897298E+005	4,4166260E+000	2,448918720695365E-001	9,872198130830306E-001	0,000000000000000E+000	3,129232853239775E-002	3,129232853239775E-002	0,000000000000000E+000
3,482230064822794E+005	4,4190316E+000	2,448917908392085E-001	9,869419829076431E-001	0,000000000000000E+000	3,197259660522971E-002	3,197259660522971E-002	0,000000000000000E+000
3,482330066748289E+005	4,4212661E+000	2,448922146248412E-001	9,866641522514701E-001	0,000000000000000E+000	3,265286585526665E-002	3,265286585526665E-002	0,000000000000000E+000
3,482430068673785E+005	4,4235382E+000	2,448924038188578E-001	9,863863213806561E-001	0,000000000000000E+000	3,333313563085264E-002	3,333313563085264E-002	0,000000000000000E+000
3,482530070599280E+005	4,4259825E+000	2,448926400716234E-001	9,861084902418129E-001	0,000000000000000E+000	3,401340606270895E-002	3,401340606270895E-002	0,000000000000000E+000
3,482630072524776E+005	4,4282360E+000	2,448921191462972E-001	9,858306596939604E-001	0,000000000000000E+000	3,469367504752261E-002	3,469367504752261E-002	0,000000000000000E+000
3,482730074450271E+005	4,4303937E+000	2,448932131225920E-001	9,855528279049899E-001	0,000000000000000E+000	3,537394707121782E-002	3,537394707121782E-002	0,000000000000000E+000
3,482830076375767E+005	4,4326658E+000	2,448940073144556E-001	9,852749952150073E-001	0,000000000000000E+000	3,605422130104402E-002	3,605422130104402E-002	0,000000000000000E+000
3,482930078301262E+005	4,4347858E+000	2,448936948940829E-001	9,849971628794661E-001	0,000000000000000E+000	3,673449466301914E-002	3,673449466301914E-002	0,000000000000000E+000
3,483030080226753E+005	4,4367714E+000	2,448922442278909E-001	9,847193321897213E-001	0,000000000000000E+000	3,741476399525668E-002	3,741476399525668E-002	0,000000000000000E+000
3,483130082152244E+005	4,4390059E+000	2,448917015007975E-001	9,844415021157014E-001	0,000000000000000E+000	3,809503181988994E-002	3,809503181988994E-002	0,000000000000000E+000
3,483230084077735E+005	4,4410110E+000	2,448909233422746E-001	9,841636729245036E-001	0,000000000000000E+000	3,877529748293011E-002	3,877529748293011E-002	0,000000000000000E+000
3,483330086003225E+005	4,4430351E+000	2,448901174463703E-001	9,838858446475962E-001	0,000000000000000E+000	3,945556090732746E-002	3,945556090732746E-002	0,000000000000000E+000
3,483430087928716E+005	4,4449825E+000	2,448923070028901E-001	9,836080138866331E-001	0,000000000000000E+000	4,013583041394336E-002	4,013583041394336E-002	0,000000000000000E+000
3,483530089854207E+005	4,4471598E+000	2,448915459025900E-001	9,833301839891395E-001	0,000000000000000E+000	4,081609780635104E-002	4,081609780635104E-002	0,000000000000000E+000
3,483630091779698E+005	4,4491262E+000	2,448917504248380E-001	9,830523538596152E-001	0,000000000000000E+000	4,149636576688703E-002	4,149636576688703E-002	0,000000000000000E+000
3,483730093705188E+005	4,4511313E+000	2,448918746552149E-001	9,827745235891512E-001	0,000000000000000E+000	4,217663407251403E-002	4,217663407251403E-002	0,000000000000000E+000
3,483830095630679E+005	4,4530983E+000	2,448918061675186E-001	9,824966933963867E-001	0,000000000000000E+000	4,285690218789378E-002	4,285690218789378E-002	0,000000000000000E+000
3,483930097556170E+005	4,4549313E+000	2,448909794965173E-001	9,822188641414819E-001	0,000000000000000E+000	4,353716800692097E-002	4,353716800692097E-002	0,000000000000000E+000
3,484030099481661E+005	4,4571276E+000	2,448903492902652E-001	9,819410356015471E-001	0,000000000000000E+000	4,421743207534153E-002	4,421743207534153E-002	0,000000000000000E+000
3,484130101407152E+005	4,4589796E+000	2,448902162585379E-001	9,816632072125372E-001	0,000000000000000E+000	4,489769577422240E-002	4,489769577422240E-002	0,000000000000000E+000
3,484230103332642E+005	4,4608703E+000	2,448915338573193E-001	9,813853773287090E-001	0,000000000000000E+000	4,557796313317036E-002	4,557796313317036E-002	0,000000000000000E+000
3,484330105258133E+005	4,4627223E+000	2,448933186017876E-001	9,811075454200852E-001	0,000000000000000E+000	4,625823544983730E-002	4,625823544983730E-002	0,000000000000000E+000
3,484430107183624E+005	4,4646511E+000	2,448936786736661E-001	9,808297131029590E-001	0,000000000000000E+000	4,693850876672316E-002	4,693850876672316E-002	0,000000000000000E+000
3,484530109109115E+005	4,4664650E+000	2,448927268445595E-001	9,805518818656846E-001	0,000000000000000E+000	4,761877943958837E-002	4,761877943958837E-002	0,000000000000000E+000
3,484630111034606E+005	4,4682794E+000	2,448924420375930E-001	9,802740509515244E-001	0,000000000000000E+000	4,829904932130789E-002	4,829904932130789E-002	0,000000000000000E+000
3,484730112960096E+005	4,4701505E+000	2,448927867648492E-001	9,799962196462705E-001	0,000000000000000E+000	4,897932016062155E-002	4,897932016062155E-002	0,000000000000000E+000
3,484830114885587E+005	4,4719839E+000	2,448933181923116E-001	9,797183877381110E-001	0,000000000000000E+000	4,965959247615104E-002	4,965959247615104E-002	0,000000000000000E+000
3,484930116811078E+005	4,4738550E+000	2,448920060082098E-001	9,794405573186269E-001	0,000000000000000E+000	5,033986114665450E-002	5,033986114665450E-002	0,000000000000000E+000
3,485030118736569E+005	4,4757075E+000	2,448929641871751E-001	9,791627258120870E-001	0,000000000000000E+000	5,102013247881745E-002	5,102013247881745E-002	0,000000000000000E+000
3,485130120662060E+005	4,4775214E+000	2,448925313871094E-001	9,788848947965595E-001	0,000000000000000E+000	5,170040260873485E-002	5,170040260873485E-002	0,000000000000000E+000
3,485230122587550E+005	4,4794312E+000	2,448930592058781E-001	9,786070631822207E-001	0,000000000000000E+000	5,238067420484372E-002	5,238067420484372E-002	0,000000000000000E+000
3,485330124513041E+005	4,4811306E+000	2,448917607526339E-001	9,783292330409794E-001	0,000000000000000E+000	5,306094219406858E-002	5,306094219406858E-002	0,000000000000000E+000
3,485430126438532E+005	4,4829254E+000	2,448913698809463E-001	9,780514033431827E-001	0,000000000000000E+000	5,374120909751785E-002	5,374120909751785E-002	0,000000000000000E+000
3,485530128364023E+005	4,4846249E+000	2,448914815177004E-001	9,777735735187340E-001	0,000000000000000E+000	5,442147631107518E-002	5,442147631107518E-002	0,000000000000000E+000
3,485630130289514E+005	4,4864202E+000	2,448913362130169E-001	9,774957438591337E-001	0,000000000000000E+000	5,510174312100061E-002	5,510174312100061E-002	0,000000000000000E+000
3,485730132215004E+005	4,4880428E+000	2,448908833617388E-001	9,772179147132940E-001	0,000000000000000E+000	5,578200867298162E-002	5,578200867298162E-002	0,000000000000000E+000
3,485830134140495E+005	4,4898381E+000	2,448914330028379E-001	9,769400849438854E-001	0,000000000000000E+000	5,646227575177284E-002	5,646227575177284E-002	0,000000000000000E+000
3,485930136065986E+005	4,4913850E+000	2,448904764936647E-001	9,766622562596382E-001	0,000000000000000E+000	5,714254017354298E-002	5,714254017354298E-002	0,000000000000000E+000
3,486030137991477E+005	4,4931417E+000	2,448906595032223E-001	9,763844273677663E-001	0,000000000000000E+000	5,782280510368280E-002	5,782280510368280E-002	0,000000000000000E+000
3,486130139916968E+005	4,4948220E+000	2,448917469240266E-001	9,761065972422137E-001	0,000000000000000E+000	5,850307305449411E-002	5,850307305449411E-002	0,000000000000000E+000
3,486230141842458E+005	4,4966168E+000	2,448930360388928E-001	9,758287656541579E-001	0,000000000000000E+000	5,918334458624901E-002	5,918334458624901E-002	0,000000000000000E+000
3,486330143767949E+005	4,4981637E+000	2,448930270941960E-001	9,755509340762498E-001	0,000000000000000E+000	5,986361609315705E-002	5,986361609315705E-002	0,000000000000000E+000
3,486430145693440E+005	4,4997678E+000	2,448918770816733E-001	9,752731038030330E-001	0,000000000000000E+000	6,054388440552436E-002	6,054388440552436E-002	0,000000000000000E+000
3,486530147618931E+005	4,5014291E+000	2,448928699996428E-001	9,749952724033490E-001	0,000000000000000E+000	6,122415547605024E-002	6,122415547605024E-002	0,000000000000000E+000
3,486630149544422E+005	4,5029378E+000	2,448928974521195E-001	9,747174409725201E-001	0,000000000000000E+000	6,190442662283446E-002	6,190442662283446E-002	0,000000000000000E+000
3,486730151469912E+005	4,5046182E+000	2,448909542571184E-001	9,744396117462495E-001	0,000000000000000E+000	6,258469237175086E-002	6,258469237175086E-002	0,000000000000000E+000
3,486830153395403E+005	4,5060120E+000	2,448917625687525E-001	9,741617816029478E-001	0,000000000000000E+000	6,326496036602060E-002	6,326496036602060E-002	0,000000000000000E+000
3,486930155320894E+005	4,5075016E+000	2,448922257171308E-001	9,738839509342034E-001	0,000000000000000E+000	6,394522964683837E-002	6,394522964683837E-002	0,000000000000000E+000
3,487030157246385E+005	4,5090861E+000	2,448934860601969E-001	9,736061188355977E-001	0,000000000000000E+000	6,462550242867651E-002	6,462550242867651E-002	0,000000000000000E+000
3,487130159171876E+005	4,5107093E+000	2,448933280572864E-001	9,733282869162464E-001	0,000000000000000E+000	6,530577477160923E-002	6,530577477160923E-002	0,000000000000000E+000
3,487230161097366E+005	4,5121226E+000	2,448935634770932E-001	9,730504547298110E-001	0,000000000000000E+000	6,598604776849845E-002	6,598604776849845E-002	0,000000000000000E+000
3,487330163022857E+005	4,5137267E+000	2,448941661489137E-001	9,727726218596434E-001	0,000000000000000E+000	6,666632243950829E-002	6,666632243950829E-002	0,000000000000000E+000
3,487430164948348E+005	4,5150442E+000	2,448918809323573E-001	9,724947915820580E-001	0,000000000000000E+000	6,734659076257214E-002	6,734659076257214E-002	0,000000000000000E+000
3,487530166873839E+005	4,5165524E+000	2,448916460099416E-001	9,722169615709925E-001	0,000000000000000E+000	6,802685843306117E-002	6,802685843306117E-002	0,000000000000000E+000
3,487630168799330E+005	4,5179467E+000	2,448928790966265E-001	9,719391301609880E-001	0,000000000000000E+000	6,870712952885694E-002	6,870712952885694E-002	0,000000000000000E+000
3,487730170724820E+005	4,5194359E+000	2,448933155637974E-001	9,716612982558106E-001	0,000000000000000E+000	6,938740183708485E-002	6,938740183708485E-002	0,000000000000000E+000
3,487830172650311E+005	4,5207920E+000	2,448932912637496E-001	9,713834663782017E-001	0,000000000000000E+000	7,006767407781134E-002	7,006767407781134E-002	0,000000000000000E+000
3,487930174575802E+005	4,5220523E+000	2,448933099840160E-001	9,711056344793547E-001	0,000000000000000E+000	7,074794637053956E-002	7,074794637053956E-002	0,000000000000000E+000
3,488030176501293E+005	4,5234461E+000	2,448936899849198E-001	9,708278021493959E-001	0,000000000000000E+000	7,142821971884618E-002	7,142821971884618E-002	0,000000000000000E+000
3,488130178426784E+005	4,5248017E+000	2,448932151935944E-001	9,705499703580888E-001	0,000000000000000E+000	7,210849174826260E-002	7,210849174826260E-002	0,000000000000000E+000
3,488230180352274E+005	4,5261769E+000	2,448922307288909E-001	9,702721396836586E-001	0,000000000000000E+000	7,278876104300219E-002	7,278876104300219E-002	0,000000000000000E+000
3,488330182277765E+005	4,5274372E+000	2,448927345363907E-001	9,699943084376579E-001	0,000000000000000E+000	7,346903173723401E-002	7,346903173723401E-002	0,000000000000000E+000
3,488430184203256E+005	4,5286975E+000	2,448925448163733E-001	9,697164774068949E-001	0,000000000000000E+000	7,414930190445564E-002	7,414930190445564E-002	0,000000000000000E+000
3,488530186128747E+005	4,5300341E+000	2,448929753872682E-001	9,694386458876485E-001	0,000000000000000E+000	7,482957326773056E-002	7,482957326773056E-002	0,000000000000000E+000
3,488630188054238E+005	4,5311036E+000	2,448917761696745E-001	9,691608157289165E-001	0,000000000000000E+000	7,550984129978135E-002	7,550984129978135E-002	0,000000000000000E+000
3,488730189979728E+005	4,5324020E+000	2,448923733320458E-001	9,688829848927027E-001	0,000000000000000E+000	7,619011099064844E-002	7,619011099064844E-002	0,000000000000000E+000
3,488830191905219E+005	4,5335093E+000	2,448911356529115E-001	9,686051554606383E-001	0,000000000000000E+000	7,687037724345175E-002	7,687037724345175E-002	0,000000000000000E+000
3,488930193830710E+005	4,5346360E+000	2,448925824267760E-001	9,683273243872061E-001	0,000000000000000E+000	7,755064751514873E-002	7,755064751514873E-002	0,000000000000000E+000
3,489030195756201E+005	4,5357246E+000	2,448934437616811E-001	9,680494923365881E-001	0,000000000000000E+000	7,823092017948874E-002	7,823092017948874E-002	0,000000000000000E+000
3,489130197681692E+005	4,5369849E+000	2,448947522464918E-001	9,677716588014917E-001	0,000000000000000E+000	7,891119647857876E-002	7,891119647857876E-002	0,000000000000000E+000
3,489230199607182E+005	4,5381117E+000	2,448929309740203E-001	9,674938273326322E-001	0,000000000000000E+000	7,959146771848118E-002	7,959146771848118E-002	0,000000000000000E+000
3,489330201532673E+005	4,5393529E+000	2,448935200601178E-001	9,672159951954534E-001	0,000000000000000E+000	8,027174059476537E-002	8,027174059476537E-002	0,000000000000000E+000
3,489430203458164E+005	4,5402884E+000	2,448948074080383E-001	9,669381615977761E-001	0,000000000000000E+000	8,095201704708486E-002	8,095201704708486E-002	0,000000000000000E+000
3,489530205383655E+005	4,5412812E+000	2,448946040519328E-001	9,666603282308067E-001	0,000000000000000E+000	8,163229293451540E-002	8,163229293451540E-002	0,000000000000000E+000
3,489630207309145E+005	4,5424843E+000	2,448932119750055E-001	9,663824964431510E-001	0,000000000000000E+000	8,231256495499113E-002	8,231256495499113E-002	0,000000000000000E+000
3,489730209234636E+005	4,5435920E+000	2,448912827415276E-001	9,661046668442143E-001	0,000000000000000E+000	8,299283161638180E-002	8,299283161638180E-002	0,000000000000000E+000
3,489830211160127E+005	4,5445657E+000	2,448908937139722E-001	9,658268376866298E-001	0,000000000000000E+000	8,367309719711956E-002	8,367309719711956E-002	0,000000000000000E+000
3,489930213085618E+005	4,5455589E+000	2,448918167450532E-001	9,655490074818650E-001	0,000000000000000E+000	8,435336534188191E-002	8,435336534188191E-002	0,000000000000000E+000
3,490030215011109E+005	4,5465326E+000	2,448917155639446E-001	9,652711773918904E-001	0,000000000000000E+000	8,503363320558022E-002	8,503363320558022E-002	0,000000000000000E+000
3,490130216936599E+005	4,5474873E+000	2,448919812930237E-001	9,649933470004457E-001	0,000000000000000E+000	8,571390180742906E-002	8,571390180742906E-002	0,000000000000000E+000
3,490230218862090E+005	4,5485187E+000	2,448938767268485E-001	9,647155144586279E-001	0,000000000000000E+000	8,639417567447324E-002	8,639417567447324E-002	0,000000000000000E+000
3,490330220787581E+005	4,5494924E+000	2,448921997118270E-001	9,644376838193865E-001	0,000000000000000E+000	8,707444488305267E-002	8,707444488305267E-002	0,000000000000000E+000
3,490430222713072E+005	4,5505047E+000	2,448908989620601E-001	9,641598546558483E-001	0,000000000000000E+000	8,775471047836873E-002	8,775471047836873E-002	0,000000000000000E+000
3,490530224638563E+005	4,5514593E+000	2,448907992835557E-001	9,638820256053954E-001	0,000000000000000E+000	8,843497579679473E-002	8,843497579679473E-002	0,000000000000000E+000
3,490630226564053E+005	4,5524712E+000	2,448899859989038E-001	9,636041974776154E-001	0,000000000000000E+000	8,911523885605319E-002	8,911523885605319E-002	0,000000000000000E+000
3,490730228489544E+005	4,5533113E+000	2,448897124975287E-001	9,633263696601232E-001	0,000000000000000E+000	8,979550115557097E-002	8,979550115557097E-002	0,000000000000000E+000
3,490830230415035E+005	4,5541902E+000	2,448910646442852E-001	9,630485403086181E-001	0,000000000000000E+000	9,047576721112430E-002	9,047576721112430E-002	0,000000000000000E+000
3,490930232340526E+005	4,5549536E+000	2,448917927382546E-001	9,627707101310891E-001	0,000000000000000E+000	9,115603528919981E-002	9,115603528919981E-002	0,000000000000000E+000
3,491030234266017E+005	4,5557938E+000	2,448922191163415E-001	9,624928794698333E-001	0,000000000000000E+000	9,183630455168171E-002	9,183630455168171E-002	0,000000000000000E+000
3,491130236191512E+005	4,5567489E+000	2,448916380933264E-001	9,622150494677363E-001	0,000000000000000E+000	9,251657220021138E-002	9,251657220021138E-002	0,000000000000000E+000
3,491230238117008E+005	4,5576081E+000	2,448901015011640E-001	9,619372212089059E-001	0,000000000000000E+000	9,319683558034730E-002	9,319683558034730E-002	0,000000000000000E+000
3,491330240042503E+005	4,5583911E+000	2,448909450694586E-001	9,616593919930457E-001	0,000000000000000E+000	9,387710130377361E-002	9,387710130377361E-002	0,000000000000000E+000
3,491430241967998E+005	4,5592313E+000	2,448891266290474E-001	9,613815648402094E-001	0,000000000000000E+000	9,455736197587929E-002	9,455736197587929E-002	0,000000000000000E+000
3,491530243893494E+005	4,5598803E+000	2,448898453357640E-001	9,611037368719990E-001	0,000000000000000E+000	9,523762464443096E-002	9,523762464443096E-002	0,000000000000000E+000
3,491630245818989E+005	4,5609117E+000	2,448887885955620E-001	9,608259101026624E-001	0,000000000000000E+000	9,591788437753666E-002	9,591788437753666E-002	0,000000000000000E+000
3,491730247744485E+005	4,5617518E+000	2,448876153835702E-001	9,605480846643367E-001	0,000000000000000E+000	9,659814085165741E-002	9,659814085165741E-002	0,000000000000000E+000
3,491830249669980E+005	4,5623436E+000	2,448871628624954E-001	9,602702597393972E-001	0,000000000000000E+000	9,727839606875097E-002	9,727839606875097E-002	0,000000000000000E+000
3,491930251595476E+005	4,5632601E+000	2,448878383620409E-001	9,599924340481021E-001	0,000000000000000E+000	9,795865316226829E-002	9,795865316226829E-002	0,000000000000000E+000
3,492030253520971E+005	4,5639668E+000	2,448876450366080E-001	9,597146085761351E-001	0,000000000000000E+000	9,863890971876017E-002	9,863890971876017E-002	0,000000000000000E+000
3,492130255446467E+005	4,5647879E+000	2,448891841499983E-001	9,594367813580411E-001	0,000000000000000E+000	9,931917055064936E-002	9,931917055064936E-002	0,000000000000000E+000
3,492230257371962E+005	4,5654945E+000	2,448893114353525E-001	9,591589539955417E-001	0,000000000000000E+000	9,999943173611578E-002	9,999943173611578E-002	0,000000000000000E+000
3,492330259297458E+005	4,5662012E+000	2,448914199904216E-001	9,588811242408829E-001	0,000000000000000E+000	1,006796987787924E-001	1,006796987787924E-001	0,000000000000000E+000
3,492430261222953E+005	4,5669837E+000	2,448912212398784E-001	9,586032947117069E-001	0,000000000000000E+000	1,013599652693735E-001	1,013599652693735E-001	0,000000000000000E+000
