time/s	Ewe/V	<I>/mA	x	Q discharge/mA.h	Q charge/mA.h	Capacity/mA.h	cycle number	
2,051813141037176E+005	4,0118389E+000	1,224657803365783E+000	9,708235589405528E-001	0,000000000000000E+000	7,143860922926665E-002	7,143860922926665E-002	0,000000000000000E+000
2,051913141052822E+005	4,0148559E+000	1,224658865005402E+000	9,694342077989521E-001	0,000000000000000E+000	7,484043994209502E-002	7,484043994209502E-002	0,000000000000000E+000
2,052013141068468E+005	4,0178542E+000	1,224658367492663E+000	9,680448572217696E-001	0,000000000000000E+000	7,824226927294334E-002	7,824226927294334E-002	0,000000000000000E+000
2,052113141084114E+005	4,0208139E+000	1,224660265127826E+000	9,666555044917577E-001	0,000000000000000E+000	8,164410387500128E-002	8,164410387500128E-002	0,000000000000000E+000
2,052213141099761E+005	4,0237546E+000	1,224659821762321E+000	9,652661522647352E-001	0,000000000000000E+000	8,504593724548817E-002	8,504593724548817E-002	0,000000000000000E+000
2,052313141115407E+005	4,0268097E+000	1,224659351894212E+000	9,638768005707687E-001	0,000000000000000E+000	8,844776931078567E-002	8,844776931078567E-002	0,000000000000000E+000
2,052413141131053E+005	4,0296168E+000	1,224658315758224E+000	9,624874500522780E-001	0,000000000000000E+000	9,184959849792719E-002	9,184959849792719E-002	0,000000000000000E+000
2,052513141146699E+005	4,0325003E+000	1,224657323424490E+000	9,610981006595701E-001	0,000000000000000E+000	9,525142492858570E-002	9,525142492858570E-002	0,000000000000000E+000
2,052613141162345E+005	4,0355749E+000	1,224657916953145E+000	9,597087505935158E-001	0,000000000000000E+000	9,865325300793516E-002	9,865325300793516E-002	0,000000000000000E+000
2,052713141177992E+005	4,0386491E+000	1,224659235877365E+000	9,583193990311681E-001	0,000000000000000E+000	1,020550847509636E-001	1,020550847509636E-001	0,000000000000000E+000
2,052813141193638E+005	4,0414753E+000	1,224659512333201E+000	9,569300471551868E-001	0,000000000000000E+000	1,054569172619250E-001	1,054569172619250E-001	0,000000000000000E+000
2,052913141209284E+005	4,0444350E+000	1,224660119229984E+000	9,555406945906931E-001	0,000000000000000E+000	1,088587514587111E-001	1,088587514587111E-001	0,000000000000000E+000
2,053013141224930E+005	4,0474520E+000	1,224658839051160E+000	9,541513434785369E-001	0,000000000000000E+000	1,122605820994443E-001	1,122605820994443E-001	0,000000000000000E+000
2,053113141240577E+005	4,0503354E+000	1,224658629021114E+000	9,527619926046557E-001	0,000000000000000E+000	1,156624121567607E-001	1,156624121567607E-001	0,000000000000000E+000
2,053213141256223E+005	4,0534291E+000	1,224658178467291E+000	9,513726422419188E-001	0,000000000000000E+000	1,190642409625385E-001	1,190642409625385E-001	0,000000000000000E+000
2,053313141271869E+005	4,0564270E+000	1,224659924339515E+000	9,499832898985244E-001	0,000000000000000E+000	1,224660746179620E-001	1,224660746179620E-001	0,000000000000000E+000
2,053413141287515E+005	4,0595207E+000	1,224659380692787E+000	9,485939381718865E-001	0,000000000000000E+000	1,258679067632556E-001	1,258679067632556E-001	0,000000000000000E+000
2,053513141303161E+005	4,0625567E+000	1,224658820733463E+000	9,472045870805114E-001	0,000000000000000E+000	1,292697373531063E-001	1,292697373531063E-001	0,000000000000000E+000
2,053613141318808E+005	4,0657072E+000	1,224658625828690E+000	9,458152362102519E-001	0,000000000000000E+000	1,326715674015549E-001	1,326715674015549E-001	0,000000000000000E+000
2,053713141334454E+005	4,0690303E+000	1,224659453579720E+000	9,444258844009252E-001	0,000000000000000E+000	1,360733997493122E-001	1,360733997493122E-001	0,000000000000000E+000
2,053813141350100E+005	4,0721426E+000	1,224660037254536E+000	9,430365319294310E-001	0,000000000000000E+000	1,394752337183886E-001	1,394752337183886E-001	0,000000000000000E+000
2,053913141365746E+005	4,0753889E+000	1,224660451079983E+000	9,416471789884602E-001	0,000000000000000E+000	1,428770688369804E-001	1,428770688369804E-001	0,000000000000000E+000
2,054013141381392E+005	4,0788450E+000	1,224661878329669E+000	9,402578244283029E-001	0,000000000000000E+000	1,462789079201553E-001	1,462789079201553E-001	0,000000000000000E+000
2,054113141397039E+005	4,0821676E+000	1,224661430646404E+000	9,388684703760334E-001	0,000000000000000E+000	1,496807457597653E-001	1,496807457597653E-001	0,000000000000000E+000
2,054213141412685E+005	4,0857768E+000	1,224659011413461E+000	9,374791190683356E-001	0,000000000000000E+000	1,530825768792828E-001	1,530825768792828E-001	0,000000000000000E+000
2,054313141428331E+005	4,0893860E+000	1,224658029551069E+000	9,360897688745411E-001	0,000000000000000E+000	1,564844052714043E-001	1,564844052714043E-001	0,000000000000000E+000
2,054413141443977E+005	4,0930333E+000	1,224658026365798E+000	9,347004186843603E-001	0,000000000000000E+000	1,598862336546779E-001	1,598862336546779E-001	0,000000000000000E+000
2,054513141459624E+005	4,0968523E+000	1,224659046346545E+000	9,333110673370316E-001	0,000000000000000E+000	1,632880648712317E-001	1,632880648712317E-001	0,000000000000000E+000
2,054613141475271E+005	4,1005378E+000	1,224658956505719E+000	9,319217160916093E-001	0,000000000000000E+000	1,666898958382673E-001	1,666898958382673E-001	0,000000000000000E+000
2,054713141490917E+005	4,1046052E+000	1,224658990156064E+000	9,305323648080276E-001	0,000000000000000E+000	1,700917268987364E-001	1,700917268987364E-001	0,000000000000000E+000
2,054813141506563E+005	4,1088252E+000	1,224659310604889E+000	9,291430131609031E-001	0,000000000000000E+000	1,734935588493414E-001	1,734935588493414E-001	0,000000000000000E+000
2,054913141522210E+005	4,1130834E+000	1,224657477934010E+000	9,277536635929072E-001	0,000000000000000E+000	1,768953857091931E-001	1,768953857091931E-001	0,000000000000000E+000
2,055013141537856E+005	4,1173801E+000	1,224657886650148E+000	9,263643135612311E-001	0,000000000000000E+000	1,802972137043675E-001	1,802972137043675E-001	0,000000000000000E+000
2,055113141553502E+005	4,1221156E+000	1,224658695332463E+000	9,249749626121208E-001	0,000000000000000E+000	1,836990439458821E-001	1,836990439458821E-001	0,000000000000000E+000
2,055213141569148E+005	4,1269469E+000	1,224658882440950E+000	9,235856114507397E-001	0,000000000000000E+000	1,871008747071426E-001	1,871008747071426E-001	0,000000000000000E+000
2,055313141584795E+005	4,1318545E+000	1,224658345159998E+000	9,221962608988932E-001	0,000000000000000E+000	1,905027039759557E-001	1,905027039759557E-001	0,000000000000000E+000
2,055413141600441E+005	4,1371436E+000	1,224658394531710E+000	9,208069102910355E-001	0,000000000000000E+000	1,939045333819125E-001	1,939045333819125E-001	0,000000000000000E+000
2,055513141616087E+005	4,1424904E+000	1,224658224689493E+000	9,194175598758604E-001	0,000000000000000E+000	1,973063623160853E-001	1,973063623160853E-001	0,000000000000000E+000
2,055613141631733E+005	4,1482573E+000	1,224656333622761E+000	9,180282116060628E-001	0,000000000000000E+000	2,007081859972941E-001	2,007081859972941E-001	0,000000000000000E+000
2,055713141647379E+005	4,1543489E+000	1,224656727957492E+000	9,166388628889005E-001	0,000000000000000E+000	2,041100107738773E-001	2,041100107738773E-001	0,000000000000000E+000
2,055813141663026E+005	4,1605740E+000	1,224658292600631E+000	9,152495123966815E-001	0,000000000000000E+000	2,075118398966922E-001	2,075118398966922E-001	0,000000000000000E+000
2,055913141678672E+005	4,1673717E+000	1,224659526149556E+000	9,138601605050258E-001	0,000000000000000E+000	2,109136724460324E-001	2,109136724460324E-001	0,000000000000000E+000
2,056013141694318E+005	4,1746283E+000	1,224658886212732E+000	9,124708093393658E-001	0,000000000000000E+000	2,143155032177700E-001	2,143155032177700E-001	0,000000000000000E+000
2,056113141709964E+005	4,1820946E+000	1,224658758708880E+000	9,110814583183563E-001	0,000000000000000E+000	2,177173336353302E-001	2,177173336353302E-001	0,000000000000000E+000
2,056213141725610E+005	4,1902103E+000	1,224657159053979E+000	9,096921091121235E-001	0,000000000000000E+000	2,211191596094039E-001	2,211191596094039E-001	0,000000000000000E+000
2,056313141741257E+005	4,1989179E+000	1,224656929549906E+000	9,083027601662584E-001	0,000000000000000E+000	2,245209849459662E-001	2,245209849459662E-001	0,000000000000000E+000
2,056413141756903E+005	4,2083511E+000	1,224657477128156E+000	9,069134105991769E-001	0,000000000000000E+000	2,279228118035794E-001	2,279228118035794E-001	0,000000000000000E+000
2,056513141772549E+005	4,2184715E+000	1,224657115294640E+000	9,055240614425881E-001	0,000000000000000E+000	2,313246376560993E-001	2,313246376560993E-001	0,000000000000000E+000
2,056613141788195E+005	4,2294326E+000	1,224658225304613E+000	9,041347110267152E-001	0,000000000000000E+000	2,347264665919808E-001	2,347264665919808E-001	0,000000000000000E+000
2,056713141803842E+005	4,2415199E+000	1,224656459936905E+000	9,027453626136168E-001	0,000000000000000E+000	2,381282906240623E-001	2,381282906240623E-001	0,000000000000000E+000
2,056813141819488E+005	4,2543712E+000	1,224656273565130E+000	9,013560144119535E-001	0,000000000000000E+000	2,415301141384443E-001	2,415301141384443E-001	0,000000000000000E+000
2,056913141835134E+005	4,2688074E+000	1,224656298034025E+000	8,999666661825307E-001	0,000000000000000E+000	2,449319377207956E-001	2,449319377207956E-001	0,000000000000000E+000
2,057013141850780E+005	4,2845802E+000	1,224655071377780E+000	8,985773193447251E-001	0,000000000000000E+000	2,483337578957678E-001	2,483337578957678E-001	0,000000000000000E+000
2,057113141866426E+005	4,3017664E+000	1,224657498774175E+000	8,971879697530865E-001	0,000000000000000E+000	2,517355848135088E-001	2,517355848135088E-001	0,000000000000000E+000
2,057213141882073E+005	4,3202696E+000	1,224656454977799E+000	8,957986213456141E-001	0,000000000000000E+000	2,551374088318150E-001	2,551374088318150E-001	0,000000000000000E+000
2,057313141897719E+005	4,3397093E+000	1,224655711274073E+000	8,944092737818589E-001	0,000000000000000E+000	2,585392307842772E-001	2,585392307842772E-001	0,000000000000000E+000
2,057413141913365E+005	4,3596067E+000	1,224655630063949E+000	8,930199263102347E-001	0,000000000000000E+000	2,619410525111556E-001	2,619410525111556E-001	0,000000000000000E+000
2,057513141929011E+005	4,3790269E+000	1,224656016051648E+000	8,916305784007155E-001	0,000000000000000E+000	2,653428753102223E-001	2,653428753102223E-001	0,000000000000000E+000
2,057613141944655E+005	4,3972058E+000	1,224656606816935E+000	8,902412298210169E-001	0,000000000000000E+000	2,687446997502247E-001	2,687446997502247E-001	0,000000000000000E+000
2,057713141960301E+005	4,4137044E+000	1,224654958646341E+000	8,888518831111029E-001	0,000000000000000E+000	2,721465196120541E-001	2,721465196120541E-001	0,000000000000000E+000
2,057813141975948E+005	4,4282169E+000	1,224655416696044E+000	8,874625358815404E-001	0,000000000000000E+000	2,755483407462438E-001	2,755483407462438E-001	0,000000000000000E+000
2,057913141991594E+005	4,4407053E+000	1,224656791562791E+000	8,860731870922192E-001	0,000000000000000E+000	2,789501656995085E-001	2,789501656995085E-001	0,000000000000000E+000
2,058013142007240E+005	4,4517236E+000	1,224657366990710E+000	8,846838376500863E-001	0,000000000000000E+000	2,823519922511843E-001	2,823519922511843E-001	0,000000000000000E+000
2,058113142022886E+005	4,4613667E+000	1,224657002148352E+000	8,832944886218598E-001	0,000000000000000E+000	2,857538177894089E-001	2,857538177894089E-001	0,000000000000000E+000
2,058213142038533E+005	4,4698834E+000	1,224658370899664E+000	8,819051380408121E-001	0,000000000000000E+000	2,891556471297211E-001	2,891556471297211E-001	0,000000000000000E+000
2,058313142054179E+005	4,4775977E+000	1,224658033763925E+000	8,805157878422383E-001	0,000000000000000E+000	2,925574755335451E-001	2,925574755335451E-001	0,000000000000000E+000
2,058413142069825E+005	4,4844532E+000	1,224659120952476E+000	8,791264364102707E-001	0,000000000000000E+000	2,959593069573376E-001	2,959593069573376E-001	0,000000000000000E+000
2,058513142085471E+005	4,4908881E+000	1,224658949756042E+000	8,777370851725219E-001	0,000000000000000E+000	2,993611379055845E-001	2,993611379055845E-001	0,000000000000000E+000
2,058613142101117E+005	4,4967699E+000	1,224657803353862E+000	8,763477352353437E-001	0,000000000000000E+000	3,027629656693803E-001	3,027629656693803E-001	0,000000000000000E+000
2,058713142116764E+005	4,5024409E+000	1,224657177259619E+000	8,749583860084570E-001	0,000000000000000E+000	3,061647916940252E-001	3,061647916940252E-001	0,000000000000000E+000
2,058813142132410E+005	4,5076923E+000	1,224656278006868E+000	8,735690378017545E-001	0,000000000000000E+000	3,095666152207454E-001	3,095666152207454E-001	0,000000000000000E+000
2,058913142148056E+005	4,5127716E+000	1,224656747929814E+000	8,721796890619340E-001	0,000000000000000E+000	3,129684400528073E-001	3,129684400528073E-001	0,000000000000000E+000
2,059013142163702E+005	4,5177364E+000	1,224655689771105E+000	8,707903415225734E-001	0,000000000000000E+000	3,163702619455390E-001	3,163702619455390E-001	0,000000000000000E+000
2,059113142179349E+005	4,5225105E+000	1,224656148512221E+000	8,694009934627801E-001	0,000000000000000E+000	3,197720851125518E-001	3,197720851125518E-001	0,000000000000000E+000
2,059213142194995E+005	4,5269980E+000	1,224658384046062E+000	8,680116428668182E-001	0,000000000000000E+000	3,231739144893818E-001	3,231739144893818E-001	0,000000000000000E+000
2,059313142210641E+005	4,5315428E+000	1,224658583070708E+000	8,666222920450667E-001	0,000000000000000E+000	3,265757444190581E-001	3,265757444190581E-001	0,000000000000000E+000
2,059413142226287E+005	4,5358772E+000	1,224657344829706E+000	8,652329426280750E-001	0,000000000000000E+000	3,299775709091756E-001	3,299775709091756E-001	0,000000000000000E+000
2,059513142241933E+005	4,5401740E+000	1,224657040588574E+000	8,638435935562389E-001	0,000000000000000E+000	3,333793965541786E-001	3,333793965541786E-001	0,000000000000000E+000
2,059613142257580E+005	4,5442219E+000	1,224657031433302E+000	8,624542444947891E-001	0,000000000000000E+000	3,367812221737504E-001	3,367812221737504E-001	0,000000000000000E+000
2,059713142273226E+005	4,5482512E+000	1,224656561453135E+000	8,610648959665226E-001	0,000000000000000E+000	3,401830464878215E-001	3,401830464878215E-001	0,000000000000000E+000
2,059813142288872E+005	4,5520701E+000	1,224655712978766E+000	8,596755484008334E-001	0,000000000000000E+000	3,435848684450190E-001	3,435848684450190E-001	0,000000000000000E+000
2,059913142304518E+005	4,5561566E+000	1,224655868637463E+000	8,582862006585525E-001	0,000000000000000E+000	3,469866908346018E-001	3,469866908346018E-001	0,000000000000000E+000
2,060013142320164E+005	4,5598230E+000	1,224656894266346E+000	8,568968517527160E-001	0,000000000000000E+000	3,503885160731541E-001	3,503885160731541E-001	0,000000000000000E+000
2,060113142335811E+005	4,5633750E+000	1,224656273517447E+000	8,555075035511068E-001	0,000000000000000E+000	3,537903395874037E-001	3,537903395874037E-001	0,000000000000000E+000
2,060213142351457E+005	4,5668883E+000	1,224656803953402E+000	8,541181547477286E-001	0,000000000000000E+000	3,571921645750868E-001	3,571921645750868E-001	0,000000000000000E+000
2,060313142367103E+005	4,5702300E+000	1,224657616324053E+000	8,527288050227320E-001	0,000000000000000E+000	3,605939918193553E-001	3,605939918193553E-001	0,000000000000000E+000
2,060413142382749E+005	4,5735908E+000	1,224659166240078E+000	8,513394535393864E-001	0,000000000000000E+000	3,639958233689468E-001	3,639958233689468E-001	0,000000000000000E+000
2,060513142398396E+005	4,5767608E+000	1,224659864744416E+000	8,499501012636016E-001	0,000000000000000E+000	3,673976568588284E-001	3,673976568588284E-001	0,000000000000000E+000
2,060613142414042E+005	4,5799499E+000	1,224657018041332E+000	8,485607522173448E-001	0,000000000000000E+000	3,707994824412003E-001	3,707994824412003E-001	0,000000000000000E+000
2,060713142429688E+005	4,5828714E+000	1,224655496218164E+000	8,471714048975661E-001	0,000000000000000E+000	3,742013037962849E-001	3,742013037962849E-001	0,000000000000000E+000
2,060813142445334E+005	4,5857930E+000	1,224657936250741E+000	8,457820548096191E-001	0,000000000000000E+000	3,776031319292388E-001	3,776031319292388E-001	0,000000000000000E+000
2,060913142460980E+005	4,5886765E+000	1,224657334425121E+000	8,443927054044312E-001	0,000000000000000E+000	3,810049583904546E-001	3,810049583904546E-001	0,000000000000000E+000
2,061013142476627E+005	4,5913882E+000	1,224657934996660E+000	8,430033553179068E-001	0,000000000000000E+000	3,844067865199250E-001	3,844067865199250E-001	0,000000000000000E+000
2,061113142492273E+005	4,5940804E+000	1,224656096367702E+000	8,416140073172705E-001	0,000000000000000E+000	3,878086095420919E-001	3,878086095420919E-001	0,000000000000000E+000
2,061213142507919E+005	4,5966392E+000	1,224657764315210E+000	8,402246574243809E-001	0,000000000000000E+000	3,912104371974470E-001	3,912104371974470E-001	0,000000000000000E+000
2,061313142523565E+005	4,5991979E+000	1,224656475152776E+000	8,388353089940204E-001	0,000000000000000E+000	3,946122612717948E-001	3,946122612717948E-001	0,000000000000000E+000
2,061413142539212E+005	4,6017189E+000	1,224655365407447E+000	8,374459618226440E-001	0,000000000000000E+000	3,980140822635163E-001	3,980140822635163E-001	0,000000000000000E+000
2,061513142554858E+005	4,6040292E+000	1,224655565638491E+000	8,360566144241094E-001	0,000000000000000E+000	4,014159038114351E-001	4,014159038114351E-001	0,000000000000000E+000
2,061613142570504E+005	4,6064734E+000	1,224657741100396E+000	8,346672645575565E-001	0,000000000000000E+000	4,048177314023046E-001	4,048177314023046E-001	0,000000000000000E+000
2,061713142586150E+005	4,6086693E+000	1,224656539191996E+000	8,332779160545447E-001	0,000000000000000E+000	4,082195556545392E-001	4,082195556545392E-001	0,000000000000000E+000
2,061813142601796E+005	4,6108847E+000	1,224655778710757E+000	8,318885684142839E-001	0,000000000000000E+000	4,116213777943256E-001	4,116213777943256E-001	0,000000000000000E+000
2,061913142617443E+005	4,6128707E+000	1,224657865986413E+000	8,304992184060502E-001	0,000000000000000E+000	4,150232057321008E-001	4,150232057321008E-001	0,000000000000000E+000
2,062013142633089E+005	4,6149521E+000	1,224656477193639E+000	8,291098699733744E-001	0,000000000000000E+000	4,184250298121177E-001	4,184250298121177E-001	0,000000000000000E+000
2,062113142648735E+005	4,6169567E+000	1,224655635034976E+000	8,277205224961109E-001	0,000000000000000E+000	4,218268515528045E-001	4,218268515528045E-001	0,000000000000000E+000
2,062213142664381E+005	4,6188283E+000	1,224657032642084E+000	8,263311734332900E-001	0,000000000000000E+000	4,252286771757340E-001	4,252286771757340E-001	0,000000000000000E+000
2,062313142680028E+005	4,6207571E+000	1,224657670712090E+000	8,249418236465912E-001	0,000000000000000E+000	4,286305045710804E-001	4,286305045710804E-001	0,000000000000000E+000
2,062413142695674E+005	4,6224947E+000	1,224656584958819E+000	8,235524750916580E-001	0,000000000000000E+000	4,320323289504451E-001	4,320323289504451E-001	0,000000000000000E+000
2,062513142711320E+005	4,6242895E+000	1,224657616698370E+000	8,221631253662367E-001	0,000000000000000E+000	4,354341561957534E-001	4,354341561957534E-001	0,000000000000000E+000
2,062613142726966E+005	4,6260271E+000	1,224657354533341E+000	8,207737759382364E-001	0,000000000000000E+000	4,388359827128254E-001	4,388359827128254E-001	0,000000000000000E+000
2,062713142742612E+005	4,6276121E+000	1,224657034554201E+000	8,193844268732461E-001	0,000000000000000E+000	4,422378083410663E-001	4,422378083410663E-001	0,000000000000000E+000
2,062813142758259E+005	4,6292925E+000	1,224655468015635E+000	8,179950795854627E-001	0,000000000000000E+000	4,456396296178105E-001	4,456396296178105E-001	0,000000000000000E+000
2,062913142773905E+005	4,6308584E+000	1,224654582197769E+000	8,166057333026221E-001	0,000000000000000E+000	4,490414484339492E-001	4,490414484339492E-001	0,000000000000000E+000
2,063013142789551E+005	4,6323290E+000	1,224655967478638E+000	8,152163854482078E-001	0,000000000000000E+000	4,524432710980908E-001	4,524432710980908E-001	0,000000000000000E+000
2,063113142805197E+005	4,6339903E+000	1,224656177477690E+000	8,138270373555538E-001	0,000000000000000E+000	4,558450943455633E-001	4,558450943455633E-001	0,000000000000000E+000
2,063213142820844E+005	4,6354032E+000	1,224656176519247E+000	8,124376892639871E-001	0,000000000000000E+000	4,592469175903733E-001	4,592469175903733E-001	0,000000000000000E+000
2,063313142836490E+005	4,6367588E+000	1,224655923771751E+000	8,110483414591574E-001	0,000000000000000E+000	4,626487401331070E-001	4,626487401331070E-001	0,000000000000000E+000
2,063413142852136E+005	4,6381912E+000	1,224655232946874E+000	8,096589944380549E-001	0,000000000000000E+000	4,660505607568823E-001	4,660505607568823E-001	0,000000000000000E+000
2,063513142867782E+005	4,6396232E+000	1,224654765992238E+000	8,082696479467031E-001	0,000000000000000E+000	4,694523800835612E-001	4,694523800835612E-001	0,000000000000000E+000
2,063613142883424E+005	4,6409025E+000	1,224653931834709E+000	8,068803024017510E-001	0,000000000000000E+000	4,728541970929771E-001	4,728541970929771E-001	0,000000000000000E+000
2,063713142899070E+005	4,6420484E+000	1,224654798941681E+000	8,054909558730188E-001	0,000000000000000E+000	4,762560165111823E-001	4,762560165111823E-001	0,000000000000000E+000
2,063813142914716E+005	4,6434040E+000	1,224655145781055E+000	8,041016089508041E-001	0,000000000000000E+000	4,796578368928303E-001	4,796578368928303E-001	0,000000000000000E+000
2,063913142930362E+005	4,6446452E+000	1,224655526795342E+000	8,027122615963362E-001	0,000000000000000E+000	4,830596583328515E-001	4,830596583328515E-001	0,000000000000000E+000
2,064013142946009E+005	4,6458864E+000	1,224655845751667E+000	8,013229138800189E-001	0,000000000000000E+000	4,864614806588626E-001	4,864614806588626E-001	0,000000000000000E+000
2,064113142961655E+005	4,6470132E+000	1,224656864282830E+000	7,999335650081980E-001	0,000000000000000E+000	4,898633058141274E-001	4,898633058141274E-001	0,000000000000000E+000
2,064213142977301E+005	4,6481972E+000	1,224656406543072E+000	7,985442166556739E-001	0,000000000000000E+000	4,932651296978927E-001	4,932651296978927E-001	0,000000000000000E+000
2,064313142992947E+005	4,6493049E+000	1,224656436929515E+000	7,971548682686769E-001	0,000000000000000E+000	4,966669536660647E-001	4,966669536660647E-001	0,000000000000000E+000
2,064413143008593E+005	4,6503358E+000	1,224656260673840E+000	7,957655200816385E-001	0,000000000000000E+000	5,000687771446376E-001	5,000687771446376E-001	0,000000000000000E+000
2,064513143024240E+005	4,6515198E+000	1,224654079048815E+000	7,943761743696104E-001	0,000000000000000E+000	5,034705945631400E-001	5,034705945631400E-001	0,000000000000000E+000
2,064613143039886E+005	4,6525126E+000	1,224655225906374E+000	7,929868273564951E-001	0,000000000000000E+000	5,068724151673584E-001	5,068724151673584E-001	0,000000000000000E+000
